t_s,gt_x,gt_y,gt_yaw,est_x,est_y,est_yaw,est_x_al,est_y_al,est_yaw_al
0.0,-0.0024447427505827,1.939262070606652e-07,5.2222100560558194e-05,-0.0013000876642763,0.0003908037906512,-0.00011354627330106837,1.9841858435267175,3.202459178312179,-2.299244370560522
7.1376e-05,-0.0024511801266048,-3.7076045045610334e-08,-1.2696620620901774e-05,-0.0012992750160511592,0.00039069293256051773,-0.0001135388783168878,1.9841852198739889,3.2024586456359847,-2.299244363165538
0.000108917,-0.0024578554294139,5.666610666979337e-07,-1.2787576977812912e-05,-0.001298847594690758,0.000390634625516381,-0.00011353498884281166,1.9841848918569092,3.2024583654690235,-2.299244359276064
0.00015144800000000002,-0.0024640539246241,5.738024734994872e-07,5.3768602506791546e-05,-0.0012983633599106712,0.00039056856822184495,-0.00011353058237473235,1.9841845202393598,3.2024580480618945,-2.2992443548695958
0.00024447600000000004,-0.0024700149417674,5.806696335630122e-07,-1.9617773809817813e-05,-0.0012973041938171886,0.00039042408118894885,-0.00011352094411298808,1.9841837074007862,3.2024573537977017,-2.299244345231334
0.00028454200000000004,-0.0024759754308674,2.299087329500998e-07,5.281187842483055e-05,-0.0012968480241832992,0.0003903618524249207,-0.00011351679303350792,1.9841833573213445,3.202457054786768,-2.2992443410802546
0.00034129,-0.0024814584043697,7.130630820213192e-07,4.627946322934253e-05,-0.0012962019223916566,0.0003902737139059502,-0.00011351091359879106,1.984182861481776,3.2024566312787446,-2.29924433520082
0.000397507,-0.0024886120541457,6.048231133278364e-09,4.444331818456053e-05,-0.0012955618662765375,0.0003901864001130242,-0.00011350508917828961,1.9841823702818566,3.2024562117335527,-2.2992443293763993
0.000421934,-0.0024948107336968,-1.0601955103602785e-07,-1.4893827874858212e-05,-0.001295283753770996,0.0003901484611618208,-0.00011350255839381873,1.9841821568492575,3.202456029435842,-2.299244326845615
0.0005498380000000001,-0.0025012469713531,8.550704085862044e-07,-2.178008517205816e-05,-0.0012938275085542788,0.00038994980624657444,-0.00011348930676824409,1.9841810392792256,3.202455074893475,-2.2992443135939893
0.000615423,-0.0025069699478729,1.4640742597276125e-07,4.335111499323958e-05,-0.0012930807934981555,0.00038984794248456204,-0.00011348251176679369,1.9841804662257594,3.2024545854352784,-2.299244306798988
0.00067164,-0.0025134077704223,-8.459462218757288e-08,-2.084290936240532e-05,-0.0012924407373830363,0.00038976062869163603,-0.00011347668734629224,1.98417997502584,3.2024541658900865,-2.2992443009745673
0.000747164,-0.0025203212254987,2.8099849789423845e-07,5.3363137780911535e-05,-0.0012915808622911912,0.00038964332810823704,-0.0001134688626045488,1.984179315129675,3.202453602257536,-2.2992442931498256
0.000883664,-0.0025265195980533,8.841862145059866e-07,-2.3860238665128878e-05,-0.0012900267477046114,0.0003894313222606394,-0.00011345472038160054,1.9841781224514994,3.2024525835635695,-2.2992442790076026
0.000970971,-0.0025322423990513,-1.8210466777394026e-07,5.069536569773992e-05,-0.0012890327177983072,0.0003892957208354657,-0.00011344567484972146,1.9841773596005583,3.202451931994968,-2.2992442699620708
0.001099506,-0.0025396327248897,5.416656397661818e-07,6.306347114080156e-05,-0.0012875692883595816,0.0003890960858785356,-0.00011343235784844197,1.9841762365171203,3.2024509727434736,-2.2992442566450695
0.001337389,-0.0025451159099049,1.0248200854433733e-06,-2.8748407978568704e-05,-0.0012848608822042748,0.00038872661637638124,-0.00011340771173529163,1.9841741579979817,3.202449197432288,-2.2992442319989563
0.001545806,-0.0025517933829502,-3.9799945541157693e-07,-1.5807868830403147e-05,-0.0012824879598614819,0.0003884029121804929,-0.00011338611847699909,1.9841723369400526,3.202447642024666,-2.299244210405698
0.001599338,-0.0025577526433492,5.625410876108661e-07,5.2337856417733616e-05,-0.0012818784736926263,0.0003883197686124812,-0.00011338057223886366,1.9841718692005061,3.20244724251752,-2.29924420485946
0.0017585220000000002,-0.0025637133946355,3.309895799147548e-07,4.276492580963012e-05,-0.001280066091448303,0.0003880725309652725,-0.00011336407981676899,1.9841704783193144,3.202446054533781,-2.299244188367038
0.0020179860000000003,-0.0025701513435111,-3.7684950321293867e-07,-1.516925511129778e-05,-0.0012771119757919488,0.00038766954279500826,-0.00011333719778150453,1.984168211234698,3.2024441181644674,-2.2992441614850025
0.0021780510000000003,-0.0025765873769957,8.226589094889917e-07,5.018349852756287e-05,-0.0012752895629619054,0.00038742093681701765,-0.00011332061408220184,1.984166812655708,3.2024429236058616,-2.2992441449013032
0.004819426,-0.0025825483919463,-4.93884361333247e-09,4.468826999340959e-05,-0.0012452163071661002,0.000383318468350364,-0.00011304695170277768,1.984143733459255,3.2024232111313142,-2.299243871238924
0.011671217000000001,-0.0025894632152544,-2.3539146443988047e-07,-1.974627415558197e-05,-0.001167205550116308,0.00037267656535756616,-0.000112337064834378,1.984083865462268,3.2023720764928436,-2.2992431613520554
0.013731304000000001,-0.0025951843681962,1.2882817854643853e-07,4.837158568996337e-05,-0.0011437505225974538,0.00036947692806408715,-0.00011212362739732029,1.9840658653098537,3.2023567021470756,-2.2992429479146184
0.013752494,-0.0026018607065462,1.7310124262831442e-08,-2.161696266428167e-05,-0.0011435092648092516,0.00036944401668012676,-0.00011212143198546798,1.9840656801607657,3.202356544006965,-2.2992429457192065
0.015894246,-0.0026082981530727,-2.1369209564145335e-07,5.455179308100394e-05,-0.0011191244441203386,0.00036611754086984143,-0.00011189953356183224,1.9840469664547749,3.2023405601986124,-2.299242723820783
0.017984942,-0.0026149730563573,3.900448336241431e-07,-1.53837528764818e-05,-0.0010953209192140808,0.0003628703630123396,-0.00011168292484819986,1.9840286988541098,3.2023249574191186,-2.2992425072120692
0.019645798000000003,-0.0026211719004185,2.7797712659281465e-07,5.024978007460595e-05,-0.0010764113182191453,0.0003602907938986573,-0.00011151085015059792,1.9840141870101256,3.2023125625181192,-2.2992423351373716
0.021073208000000003,-0.0026271328397163,4.6425704768678886e-08,4.622742952501149e-05,-0.0010601596061163617,0.00035807380293221517,-0.00011136296186631256,1.9840017149166862,3.2023019098151546,-2.2992421872490874
0.02244353,-0.0026333319657947,-6.56418734546868e-08,4.722170472742237e-05,-0.0010445578668598686,0.000355945478557917,-0.00011122098824278837,1.9839897416335885,3.2022916831576196,-2.299242045275464
0.024214526,-0.0026400074345917,-1.7716032489617938e-07,5.465951818699622e-05,-0.0010243942718681134,0.0003531948447991475,-0.00011103750237717591,1.983974267433749,3.2022784662862653,-2.299241861789598
0.024902768000000002,-0.0026462058813212,5.452366987603947e-07,4.7242595688516925e-05,-0.001016558323653484,0.00035212589733715267,-0.0001109661963552,1.9839682538717502,3.2022733299641195,-2.2992417904835762
0.025610167000000003,-0.0026521665202489,-2.8236122608588014e-07,-1.885108545315352e-05,-0.0010085042642803558,0.0003510271960581437,-0.000110892905552884,1.983962072924141,3.2022680506740597,-2.299241717192774
0.025702913,-0.0026593183141263,5.603436265291885e-07,6.280765225193165e-05,-0.00100744830888514,0.0003508831470153504,-0.00011088329650776885,1.9839612625495617,3.2022673585144217,-2.299241707583729
0.027095999000000003,-0.0026664713675473,3.301655959285692e-07,5.408685587053161e-05,-0.0009915873911345158,0.00034871946658892976,-0.00011073896439706132,1.9839490903644423,3.202256961970077,-2.299241563251618
0.027894451,-0.002671716777796,3.362085666884292e-07,3.8133465847782206e-05,-0.0009824966519412274,0.0003474793457609002,-0.00011065623995465401,1.9839421138349582,3.2022510031551694,-2.2992414805271757
0.028693143,-0.002678155236362,-6.100488299770032e-07,-1.8297447511548107e-05,-0.0009734031802387758,0.00034623885217533644,-0.00011057349064680366,1.9839351352084575,3.2022450425491513,-2.299241397777868
0.033707712,-0.002684114413767,7.081194946379576e-07,4.283022319790249e-05,-0.000995029513235706,0.0003381685705972674,-0.0001088197483105624,1.9839435075706866,3.2022665537386663,-2.2992396440355316
0.066172564,-0.0026903136749907,-3.576222071901116e-07,-2.3442960559567417e-05,-0.0014392624490634344,0.0003018275462527168,-9.718218538390389e-05,1.9842120805563397,3.202622267278895,-2.299228006472605
0.08289199400000001,-0.002696512215726,3.647748594024501e-07,4.566452869130456e-05,-0.0013095319233715603,0.00037101286342781535,-0.0001196721179046456,1.984177360233279,3.202479399799826,-2.2992504964051257
0.09958691700000001,-0.0027036648424506,1.5387360747051775e-08,5.696072616855986e-05,-0.0012159087224851103,0.0003906241269999982,-0.00011855943637151256,1.9841296776178536,3.2023964765003905,-2.2992493837235926
0.10077420000000001,-0.002709148034807,7.369603561099138e-07,4.1487167618159096e-05,-0.00121388917796292,0.0003856295566852252,-0.00011543635248001394,1.9841246059851187,3.2023982938704982,-2.299246260639701
0.117426972,-0.0027155867048859,-2.0929694394954694e-07,-1.846247899506004e-05,-0.001185563147461443,0.0003155759631528644,-7.163213395422474e-05,1.9840534715179352,3.2024237842127734,-2.2992024564211753
0.14955975200000002,-0.0027213078144954,2.74131952411614e-07,-1.5133796783919172e-05,-0.0007522108489489794,0.00011478817430574616,-8.281908919682834e-05,1.9836151755359794,3.2022340302062875,-2.299213643376418
0.151078126,-0.0027275063912217,6.389012159436635e-07,4.093583681649255e-05,-0.0007327324898400643,0.00010564712901249199,-8.347513907835946e-05,1.9835953883859243,3.202225578349963,-2.2992142994262994
0.167375311,-0.0027339446581057,-4.265655414365788e-07,5.0894561537551935e-05,-0.001002048283925903,0.00010624718493757864,-4.219779979219851e-06,1.9837751002293538,3.2024261650153782,-2.2991350440672003
0.184051228,-0.0027403811814498,6.53733821836451e-07,-2.0541499546553797e-05,-0.0007414315195580134,0.00011642064732842669,2.9416305361795736e-05,1.9836092188051675,3.2022248991456523,-2.2991014079818592
0.21625750700000002,-0.0027468184524544,6.510370226568255e-08,4.810723222151528e-05,0.0018860389327870202,8.482418936182756e-05,-0.00012783619632639187,1.9818367219668342,3.2002850913530603,-2.2992586604835474
0.232811922,-0.0027534947004693,7.279487988892276e-08,-1.6151818815766575e-05,0.0026037053511338204,-0.0001259803713661153,-0.00022297457183784175,1.9812017032967248,3.1998898256962436,-2.299353798859059
0.23343597200000002,-0.0027594541415386,7.949169590976707e-07,-1.9120255338234307e-05,0.0026307591448419838,-0.0001339270481965727,-0.00022656099293705267,1.981177765066284,3.199874925409333,-2.299357385280158
0.266254459,-0.002765654028482,2.0601263572486145e-07,-2.51464881544577e-05,0.016757961162553486,2.6796320404403034e-05,6.749964166763434e-05,1.9718942544833453,3.189225038080966,-2.2990633246455534
0.26758205900000004,-0.0027725684882568,-3.8206797064014534e-07,5.118871854423834e-05,0.017469367584066593,3.967087176701172e-05,8.471112665864311e-05,1.9714303307917738,3.1886855571646757,-2.2990461131605624
0.299773591,-0.0027787664958002,5.787473987561579e-07,4.6915936225573935e-05,0.030207715266087322,4.885769056102946e-05,0.00017844015603207808,1.962958190707173,3.1791730165759273,-2.298952384131189
0.31627797,-0.0027849660103912,1.0905217848223357e-07,4.132265800175503e-05,0.03730661743611838,0.00014810603176614815,0.0002823685407418175,1.9583070327984207,3.1738091567380162,-2.2988484557464792
0.31728654300000003,-0.0027914041472783,-5.987868187734847e-07,-1.6751190497342347e-05,0.03775471425993019,0.00015596658907489103,0.0002899686401391932,1.9580146333841622,3.1734695170253606,-2.298840855647082
0.334118036,-0.0027978398084106,7.199306970273306e-07,4.639882843452096e-05,0.04497716195434729,0.00028396667934389757,0.00040980009576463416,1.9533026971334364,3.167994319175895,-2.2987210241914564
0.35071613500000004,-0.0028047553852425,-2.257772186343312e-07,-2.1146771826333383e-05,0.0459314561004952,0.00033344307443095966,0.00035898398581313273,1.952704416035444,3.1672492118287106,-2.298771840301408
0.36700529400000004,-0.0028109536527796,1.9782630512923584e-08,-1.590680333769303e-05,0.04754040134774448,0.0003703030664943301,0.0003319081921335787,1.9516609656623172,3.1660239466384423,-2.2987989160950875
0.383704074,-0.0028176285597348,7.427288346213553e-07,-1.92365570376688e-05,0.05688486674765642,0.00027424733169108755,0.0005650102317109607,1.9453693465283035,3.1591142585856535,-2.29856581405551
0.41620662900000005,-0.0028238282153345,2.730336787514127e-07,-2.635041121410157e-05,0.07353528723606313,0.00018094235024744996,0.0008078232789658912,1.934216734734196,3.1467504218660003,-2.298323001008255
0.417245238,-0.0028302661840409,-5.540146684851196e-07,-1.714979712686959e-05,0.07403317270967195,0.00018004229240236276,0.0008108952771186395,1.9338846567121473,3.146379456985982,-2.2983199290101024
0.44953103000000005,-0.0028364640035729,4.068006150392085e-07,-1.7071712908144478e-05,0.08783128750629514,0.0004335885773113934,0.0009612850554145957,1.9248894679343396,3.135913376701989,-2.2981695392318064
0.466152512,-0.0028429011555924,5.334260801214705e-07,4.192340839367188e-05,0.09488546348861306,0.0005401947268296941,0.0010042650234902695,1.920273572026427,3.130577997743757,-2.2981265592637308
0.46701183,-0.0028493395671555,-4.128313380119557e-07,-1.876356685782446e-05,0.09527415674993628,0.000539640515560923,0.0010034167294405982,1.9200144334566354,3.130288291064175,-2.2981274075577804
0.49951032700000003,-0.0028555373793463,3.0956539582670226e-07,5.205904404623532e-05,0.10821776143966302,0.0005585683866937707,0.0010396735916939903,1.9114129382302436,3.1206160865327055,-2.298091150695527
0.49968480000000004,-0.0028617359795741,6.743346700927483e-07,4.106194259940166e-05,0.10827010592862556,0.0005590593760242018,0.0010405353447002774,1.9113784627100938,3.1205766958598797,-2.2980902889425208
0.5328076070000001,-0.0028688902022035,-5.095170118167105e-07,-1.8363213205384137e-05,0.12045927835644868,0.0007899293316595158,0.0011578003360899203,1.9034373074306257,3.1113264375802965,-2.297973023951131
0.5494581350000001,-0.0028746105707789,3.315393655850553e-07,5.175686809288363e-05,0.12658720903358314,0.000952829208753845,0.0011565048313100235,1.8994799570920238,3.1066448300517555,-2.297974319455911
0.550692438,-0.0028817632826902,4.589889985029879e-07,-1.3680920466722363e-05,0.126732579811915,0.0009590315801776824,0.0011460247098171727,1.8993878230175172,3.106532213690072,-2.297984799577404
0.582896223,-0.0028884389431692,4.666799077763058e-07,5.156835534297879e-05,0.1338311441734194,0.0010410070220404227,0.0010120814685801172,1.8947239994743235,3.1011801032721675,-2.298118742818641
0.584223302,-0.0028941615855204,3.54063138367086e-07,-3.032494073735925e-05,0.13474681064196473,0.0010293334273634917,0.0010328561519536983,1.8941057947639812,3.1005045262665334,-2.2980979681352673
0.6009404070000001,-0.0029005992017054,-4.729853698793996e-07,-1.6229399766614106e-05,0.14628138582524336,0.0008822821154659424,0.001294553129524978,1.8863183208801486,3.091994338298241,-2.297836271157696
0.617362119,-0.0029070352858634,8.457323391333598e-07,-2.120564355945433e-05,0.15607147673070307,0.0009070914165350399,0.001496139496138582,1.8798202807485271,3.0846716359359694,-2.2976346847910825
0.6341821710000001,-0.0029129964961666,2.565532215886813e-07,3.941688438693107e-05,0.16496198619548838,0.0010574231234302422,0.0016616650902236962,1.8740147022393039,3.0779367256664276,-2.2974691591969973
0.649866437,-0.0029199119283193,-8.08364033319797e-07,-1.765643911837112e-05,0.1668496216508323,0.0010841741652780372,0.0015893752644564607,1.8727782038177943,3.0765102072178556,-2.2975414490227646
0.6683552,-0.0029261090773215,5.100787634471266e-07,5.071448814507921e-05,0.16821696529574265,0.0011005111474301577,0.0014737940815430228,1.871880254149643,3.0754789061300403,-2.297657030205678
0.6840689120000001,-0.0029320697419433,5.169457625006983e-07,-2.931880844475581e-05,0.17665465779576695,0.000949691490298922,0.00160599261289196,1.8661513386623367,3.069282380600903,-2.297524831674329
0.7007926800000001,-0.0029387462697827,-3.098278442339481e-07,-1.7892285846831384e-05,0.18580170722155612,0.0008264444054010572,0.0017527146946072492,1.859970832582853,3.062538120252783,-2.297378109592614
0.717625756,-0.0029449439284752,7.701966389952371e-07,4.658479059097421e-05,0.19340922848493802,0.001032119926978515,0.0018550125390102146,1.8550605486633651,3.0567238452315095,-2.297275811748211
0.7333610300000001,-0.0029511436905702,-5.712628773322688e-08,4.643096946928465e-05,0.2003572511476959,0.0012136767302236868,0.0019433301936278013,1.8505712458137602,3.051417797576283,-2.2971874940935932
0.7661586370000001,-0.0029578192607141,6.97738534469383e-08,5.065213739132952e-05,0.2065434088978335,0.0009061301150158645,0.0017573433488031753,1.8462240512175678,3.047005878291783,-2.297373480938418
0.7669854930000001,-0.0029635405186734,7.916213638977511e-07,-2.550933195200568e-05,0.20710794738824198,0.0008938850057900783,0.0017711721892732513,1.8458391404757317,3.046592722908577,-2.297359652097948
0.7995446150000001,-0.0029699790477437,-1.546360005656906e-07,4.130555487855517e-05,0.22830525724922976,0.0004331309220922361,0.002244975409535499,1.831385772125362,3.031080199484037,-2.2968858488776855
0.8003395200000001,-0.0029761779894812,-1.4749438981819613e-07,-2.2791256471135388e-05,0.22864305984281916,0.00042561045460214427,0.0022442314156778664,1.8311553089838102,3.030833108630193,-2.296886592871543
0.8328978010000001,-0.0029826144276387,4.5596784188150245e-07,4.415843262048584e-05,0.24221920839003946,6.069890000087536e-05,0.002284478147335456,1.821846321856615,3.020944340836146,-2.2968463461398856
0.8339397770000001,-0.0029885753669365,2.2441642005736653e-07,-2.501563209349408e-05,0.242617082951978,4.10053738672954e-05,0.0022957309760243128,1.8215667885942923,3.0206605219550533,-2.2968350933111967
0.85033557,-0.0029957282485062,-2.441802353669012e-07,-1.80547773384542e-05,0.24887775398231834,-0.0002688779419924421,0.0024727974822069676,1.8171682520582726,3.0161945499711633,-2.296658026805014
0.8828873880000001,-0.003002164921678,3.592821036727662e-07,4.874268186969844e-05,0.26477467815106526,0.0007612961989867588,0.002495170035975214,1.8073556227665901,3.0036452167947894,-2.296635654251246
0.8836378890000001,-0.0030081253204428,1.277304349667015e-07,4.621919856838247e-05,0.2651627052888013,0.0007952575887529493,0.0024936432685094267,1.8071226860292873,3.0033330326952115,-2.2966371810187116
0.9161595090000001,-0.0030148009412602,3.738398724576962e-07,4.238555036074794e-05,0.2716465202341939,0.0003658345742955732,0.002482357582007211,1.8024864081706164,2.998780100893763,-2.296648466705214
