lighting,trial,estimator,run_name,n_aligned,duration_s,gt_rows,est_rows,pose_count_ratio,gt_path_length_m,est_path_length_aligned_m,ate_rmse_m,ate_mean_m,ate_max_m,ate_final_m,ate_norm_rmse,drift_rate_m_per_m,yaw_abs_mean_rad,yaw_abs_max_rad,yaw_abs_mean_deg,yaw_abs_max_deg,rpe_trans_rmse_m_1.0s,rpe_yaw_rmse_rad_1.0s,rpe_yaw_rmse_deg_1.0s,aligned_csv,gt_csv,est_csv
bright,t03,orbslam3_default,bright_t03_orbslam3_default,4785,79.76181841600001,5097,4277,0.8391210515989798,20.508190839081124,26.69856536257073,1.530396662063212,1.3142925147802595,2.757335868299269,2.248140642958888,0.0746236795859552,0.1096215975655323,0.8018450308531782,2.3431473634537747,45.94233609142439,134.25245470310765,0.2353834273982558,0.2782910543794137,15.944902892186091,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/aligned/bright_t03_orbslam3_default_aligned.csv,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/extracted/bright_t03_orbslam3_default_gt.csv,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/extracted/bright_t03_orbslam3_default_orbslam3_default.csv
dim,t03,orbslam3_default,dim_t03_orbslam3_default,4835,80.583670854,5194,4503,0.8669618790912591,20.4911323355524,26.97045149891643,2.3320512787909826,1.9516403387131596,4.400234655027196,3.6066402511059255,0.1138078287037774,0.1760098071714833,1.0350017874113149,3.140305928435518,59.3012342071648,179.9262760792667,0.2857471729375878,0.2962187398614485,16.97208360674464,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/aligned/dim_t03_orbslam3_default_aligned.csv,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/extracted/dim_t03_orbslam3_default_gt.csv,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/extracted/dim_t03_orbslam3_default_orbslam3_default.csv
lowlight,t03,orbslam3_default,lowlight_t03_orbslam3_default,4951,82.50001482500001,5248,4749,0.9049161585365854,20.992560114042345,39.05153008760307,1.2600526531672094,1.0785717865822453,3.379556906171,0.4400291060729394,0.060023772532838186,0.020961193093289993,0.9443808680929549,3.141175345296368,54.10903799462722,179.97608999603094,0.502438343069663,0.4192426039119656,24.020831796230485,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/aligned/lowlight_t03_orbslam3_default_aligned.csv,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/extracted/lowlight_t03_orbslam3_default_gt.csv,analysis/results_v6_lighting_sweep/ablations/default_vs_tuned_t03/extracted/lowlight_t03_orbslam3_default_orbslam3_default.csv
