t_s,wheel_ate,ekf_ate
11.30094901,0.015062917584151556,0.014531358907629247
11.346853992000002,0.014964724721278258,0.014730179981155273
11.392773212000002,0.015728314458979896,0.01469115125019281
11.437709198,0.01586830152666177,0.014804513476811129
11.484194781,0.01572126398406888,0.014670475953478965
11.530476738,0.015622426308365717,0.014840899666687045
11.575965121,0.01575720342729374,0.015142379870834718
11.626518735,0.015005846134594774,0.014647727476339462
11.672181679,0.015015464740105879,0.012378761325133708
11.717379641,0.015611504552326355,0.010376900169409217
11.763665946,0.01566092384567549,0.008544654264703773
11.809899762,0.015583176058372828,0.01014756485848222
11.855385771,0.015718986135964917,0.012255809006384398
11.900824359,0.015747303680784246,0.014565630720979
11.945745687,0.015885196847944146,0.012710956596055385
11.995663156,0.015050064334067676,0.010108436666176682
12.041833581,0.01495622300111491,0.008548679749587515
12.087210553,0.015661346930621507,0.00853968961009452
12.132550785,0.015728080714495635,0.008565526640065642
12.178463172,0.015606295025486031,0.0085222213984211
12.22495699,0.015459577696569438,0.01021464820471043
12.270526207,0.015615433052798661,0.012399807060686762
12.31676905,0.01543817649290589,0.014739886525657556
12.366943485,0.014921230457061098,0.014351223050652617
12.413547132,0.014809279396804856,0.014464813621498344
12.458997362000002,0.015383816261091058,0.014731469234454845
12.505169100000002,0.015590482785746766,0.014697393353083833
12.551585763,0.01536517266469919,0.014621128336322613
12.596414235,0.015593686800217207,0.014796783974432183
12.64166654,0.01567107336489768,0.014990816097764453
12.691834714,0.014976226796354289,0.014417555527483002
12.736567174,0.015080491079758944,0.014692891285088513
12.782380242,0.015516450179261135,0.012428121785779374
12.828368473,0.015569154440714801,0.01031290444883345
12.874274668,0.015454975609767666,0.00856641216979171
12.919713697,0.015638923566892244,0.008563676697809147
12.966485793,0.015527790472283897,0.008471691917209014
13.011820855000002,0.015441428732977517,0.008521507774383054
13.061543304,0.014746464360208641,0.009989646323553297
13.106992002,0.014943043010196786,0.012193635474980792
13.15212959,0.015527437318202306,0.01469912171910148
13.197696211,0.015622057416803774,0.012496415747502702
13.243811783,0.015463038379014318,0.01032483796251782
13.289231816,0.01548366316437974,0.008622151256890379
13.334657811,0.015532389269843686,0.010353651307975697
13.380037087000002,0.01552726366175588,0.012588647695311383
13.428791941,0.014924047291354102,0.014681106898607259
13.474125992,0.01502197418971954,0.01473191944431257
13.518391196,0.01568103776417731,0.01491843016017298
13.564509453,0.015496439450910771,0.014808995566042326
13.610313314,0.015291371746553229,0.012585107822383977
13.657840221,0.01511451770806099,0.010203438952503375
13.702868682,0.015144848930850632,0.008609520728395109
13.750050565,0.015110697850057087,0.010330049944499117
13.801459731,0.01428543009859202,0.012142653711894668
13.846942082,0.014410903043407641,0.014718546424676224
13.893344297,0.015235156876739037,0.012399525273179848
13.939491068,0.0151632774414394,0.010265244092248523
13.985578086,0.015354909237766147,0.008510026750707498
14.030363737,0.015486736899301802,0.010408873912924152
14.080652959,0.014748730214865816,0.012256638992702735
14.126553864000002,0.014634115961953475,0.014699355387613208
14.17200137,0.015229965893095353,0.014811253137474745
14.21755167,0.015381576749344308,0.014876170208367871
14.264176717000002,0.015247881100886075,0.014771735757536522
14.310179115,0.015302968858143605,0.012440071830894746
14.355829114,0.015336259759292961,0.010342449988230456
14.40156724,0.015331855817243762,0.008580149789500701
14.4515805,0.014596882326354244,0.01001191538068175
14.497317174,0.014550202843425338,0.012232926035715146
14.543135582,0.015192853075723971,0.01468948345211538
14.589715314,0.015241123938429151,0.01461232813676129
14.635530687,0.015225058066213788,0.014638176970094618
14.681014882,0.015465266357968131,0.014716538968394534
14.727720642,0.015164713748427126,0.014823633008569065
14.773050505,0.015268646400024358,0.015145089307618353
14.82291875,0.01447976610555976,0.0147655132237042
14.868487946,0.01459328392987015,0.01252601483675006
14.914398188000002,0.015164083276893867,0.010384275056834048
14.961184451,0.015021438200336112,0.008479019157964727
15.006240414,0.015268458166997454,0.010312916510986935
15.053740551,0.014921386621583311,0.012341118544852968
15.100530351000002,0.01486723230152499,0.01462057663291222
15.1465761,0.014958606443137255,0.014870540891672992
15.197175090000002,0.014164044372598324,0.014424920734969753
15.24274111,0.014449029921765827,0.014747579398190968
15.288893441,0.015107925572535852,0.014691493123626867
15.334723692,0.015168377240480677,0.0146831236653346
15.379894594,0.015369762294571668,0.014779967095108941
15.427053874,0.015057665602866869,0.014812535226827996
15.47642133,0.014307334755886395,0.01451093530533425
15.522377810000002,0.014487942758180924,0.014732091030280243
15.56799688,0.01522269313583048,0.01484518329350997
15.614457757,0.01504948224484468,0.014824933015183357
15.660295131000002,0.014967032514145613,0.014905683373230104
15.706989811,0.015027690826851079,0.012530963364322904
15.752904211,0.015130346194979868,0.010425529066086561
15.800167017,0.014810874320252767,0.008472792678064
15.851179321000002,0.014064506003959266,0.009920923486548145
15.897017216000002,0.014239399524102914,0.012190982186244594
15.94276993,0.014903347686429893,0.014727412194692533
15.98946451,0.014948944415083485,0.014614198331596249
16.033884999,0.015303047785182657,0.014831040479642989
16.080671161,0.015083158207534869,0.014671061696256198
16.126882374,0.014819989292774123,0.014621649959333287
16.172151842,0.01501087490414009,0.014729107872651219
16.217792875,0.015040790074893432,0.01477900322967487
16.268031031,0.014364828630402875,0.011896916713351514
16.313318152,0.014359934513905511,0.01014853486149518
16.359327132,0.014942899035319366,0.008564941979999394
16.405274215000002,0.015120175766597764,0.00853397238541292
16.450875281000002,0.015097104881769574,0.00857529259176257
16.49715307,0.015144298596756476,0.008547579176422614
16.544320957,0.014736791466677397,0.010331829149572409
16.594624797,0.01403306963547888,0.012245287728344698
16.640990453,0.014241380527840268,0.01473223780707495
16.687006987,0.014867489009470098,0.014717449731797755
16.733333649000002,0.014912621773138509,0.0146225194161323
16.778269234,0.015087146221551342,0.014750027455188856
16.824390727,0.01497896893753536,0.012707497327643837
16.870571112,0.015012424323853406,0.010776159099898371
16.921082396000003,0.014084060566571424,0.008490974384146676
16.966816465,0.014278533593329737,0.010247219113937653
17.012588836000003,0.014968934756828062,0.0124251074913626
17.059406258000003,0.014881212115973711,0.014709682133972264
17.106067053,0.014674988090973515,0.012206292193138608
17.150661432,0.015085718654673423,0.010261898727072049
17.196679999,0.015137433221506348,0.00843798261789054
17.241277303,0.015187164510317482,0.010392413477873157
17.290929910000003,0.014338923464672406,0.012236418084114985
17.336642969,0.014247615917358293,0.014685067586770826
17.383313873000002,0.014774203110286552,0.01464976684175649
17.42799747,0.015121778844711982,0.0148869044525172
17.474896137,0.014948863286526745,0.014784030504725506
17.521342045,0.014615088836849454,0.014689432960833217
17.566886394,0.014805728278491203,0.014741294233473158
17.612637304,0.014939999922411493,0.014755027755540743
17.663052826,0.014171323002331744,0.011918221714427139
17.708046492,0.014391124495848085,0.01029099752048657
17.756011319000002,0.014572141359677002,0.008458297307560569
17.801225632,0.014676567013987844,0.010314657889773909
17.848166939000002,0.014650528182673133,0.01243889909089178
17.895402354,0.014465156186268906,0.01473153333031824
17.942154783,0.014583157835946279,0.015007823437876953
17.993535755,0.013925191892714723,0.014554102730387217
18.039960733,0.013828396539761208,0.014850990155271379
18.085537223000003,0.0148006328107547,0.012631223434139253
18.131735592,0.014838292983739926,0.010408995521465106
18.177827208,0.01482091221231,0.008561816121773428
18.224083247,0.014918568989185312,0.008601382674059155
18.269734919,0.014977929335155574,0.008745527109659234
18.319243352,0.014272980425130458,0.00850816640029859
18.366298384,0.014032723772896433,0.010158792569458024
18.411908899,0.0147921851136495,0.012329027630472889
18.457341386,0.014967533594295892,0.014717524833485101
18.502238558,0.015122389568854056,0.014913873892618317
18.548088857,0.014997741691125976,0.014915453496379717
18.594250046000003,0.014785653946634187,0.014869241940780785
18.639939209,0.014785589429401502,0.016220664154635515
18.689503698000003,0.012409228553209348,0.015355675323867638
18.735936712,0.008475969634033003,0.013227079114691412
18.782768041,0.008866001813365616,0.013971880043090149
18.828094396,0.008349373755781675,0.013847006773257458
18.873209642000003,0.007827264001246599,0.01312375739499245
18.919045985,0.00728916021191022,0.013438261161287258
18.964876246000003,0.006892901591722488,0.013569206033501889
19.011799168,0.0065477086901747465,0.01359355309190509
19.061242898,0.006323650975663251,0.013825372258554975
19.106516414,0.006268609905823772,0.014043574391759855
19.151136411,0.006272025246171101,0.014279051770890437
19.197918085,0.006295276309238495,0.01438440496101929
19.244512625,0.006318340854390653,0.014503178471306272
19.291007997,0.006344217399830492,0.014629907844273973
19.337107488,0.006366964968925027,0.01471434976780517
19.387119545,0.006389321608209692,0.014810292919807478
19.434494264,0.006404562081290818,0.014918380787323268
19.48004236,0.006415855143585947,0.014962165621460473
19.526161649,0.006429156932599533,0.015028918930428611
19.572583391,0.006468498802556903,0.015111970853547336
19.618725493,0.006506704102032221,0.015141583770426997
19.664798745,0.006541935297178918,0.015179793419294306
19.710906282,0.00657431706305969,0.015225627865804574
19.761296536,0.006584713372140008,0.015247544295821983
19.807069869000003,0.006615438825455091,0.015295142569909275
19.851989905,0.006683438352881203,0.015356161770115728
19.898503291,0.006728276025107876,0.015387786186587293
19.944462576000003,0.006752697053709183,0.01542112614662913
19.989177584,0.006777742139378568,0.01545378744564819
20.034828565,0.006799319214727417,0.015486121599733732
20.08124686,0.006817148976230629,0.015517952145594987
20.13169808,0.006827177172245315,0.015519334265897088
20.178470658,0.006820552667737739,0.015542332389079304
20.224188596,0.0068560889180042705,0.015566508862441748
20.26880725,0.006877670924693528,0.015569862889335375
20.315670199000003,0.006858000692915313,0.015573374401167142
20.362334911,0.0068641128551552265,0.015578116155533691
20.408477785,0.00689366684192186,0.015553725095107884
20.453411196,0.00687155669589754,0.01558331558025095
20.503097566,0.006843392998643836,0.015586382704932502
20.54981016,0.006811648230402004,0.015573354145831903
20.596173501000003,0.006776999744317934,0.015643475795611872
20.642689091,0.006737974336639872,0.01569434813814807
20.688484817000003,0.006689034260899336,0.015732634694387918
20.734869168000003,0.00664033541201487,0.015640745476915408
20.785576393000003,0.006594998123963259,0.015521319198804326
20.831196777,0.0065362592386229235,0.015386582957800475
20.87740785,0.006447914657811238,0.015319574171557675
20.923389027,0.006346886715246016,0.015242209201788337
20.968477672,0.006263974448526506,0.01515102461786683
21.014635143,0.006175156136208463,0.015088900035304623
21.060689499,0.006098157031954626,0.015017875998169167
21.106871176,0.006018590630383849,0.014936995351388566
21.15691809,0.005937529886434013,0.014922422755980668
21.20308007,0.005853430370261582,0.014888063685022195
21.248254508,0.005768447445312649,0.014844657451646813
21.294261003000003,0.005688361842645642,0.014783997446071364
21.340910116,0.005605231296166788,0.014719868478829402
21.386707966000003,0.00553071118002159,0.014645665808950284
21.433616330000003,0.005454111355608804,0.014528195973337528
21.480260414,0.0053756683673171985,0.014403312993410751
21.529254251,0.005307407598250503,0.014280550986858261
21.576039402000003,0.00523236124895766,0.01421390224137584
21.621597608,0.005147767453462229,0.014136972044266716
21.668387838,0.005069113010107815,0.014062548977395253
21.714199093,0.004987289335687871,0.013990901976717998
21.759819687,0.00491310713748156,0.013917432434967871
21.805302319000003,0.004837645332270214,0.013838804790777887
21.852303049,0.004761274813848298,0.013764254636310137
21.902943057,0.004708363563185996,0.013698387633040975
21.948247391,0.004627436698728819,0.013613673256456835
21.994117187,0.004539012754827714,0.013663895160035298
22.041226112,0.0044717665696196954,0.013723649456133639
22.088618945,0.004411521791231006,0.01378609610565602
22.13445149,0.004327982795377698,0.013641056938977575
22.185685143,0.004270605046922862,0.013504470986114576
22.231701787,0.004200647183176104,0.01335437270772633
22.277132231000003,0.004106732063390474,0.013277188719554266
22.32350484,0.004039027770329523,0.013204812679677009
22.369231444,0.003967728857351551,0.013129209422572636
22.415855039,0.0039019826223701437,0.01305645513765021
22.461918652,0.0038308886509760037,0.012981360805596288
22.508440184,0.003767702598159626,0.012908802059674198
22.558010063,0.003710896984217162,0.012844783058850059
22.603455956,0.0036360258561104098,0.012763204316006848
22.649371088,0.003559793217855761,0.012683063790618792
22.695030274,0.0034765636765479884,0.012648537364821343
22.740792236,0.003431753704793087,0.012666699651585464
22.786704643,0.003378005181603322,0.012652821367430143
22.831499361,0.0032504019210203828,0.012461975888249096
22.877433228,0.0032509549487045354,0.012401129675198179
22.92658725,0.003263867356028389,0.01229755502033839
22.9727761,0.0031827054071180776,0.012226331741353612
23.018523825000003,0.0031058921926953326,0.012151544503485252
23.064257864,0.0030443053874052725,0.012073066236361962
23.110177965,0.0029754814344252157,0.01194572825753648
23.154663477,0.002908119875249477,0.011816959991003923
23.200393739000003,0.002853826575868708,0.011689640941035183
23.245330817000003,0.0027980179817156782,0.011604107927447888
23.293621121,0.0027545867254313524,0.01154956524469196
23.337964624,0.0026986099215219384,0.01147017340088451
23.38360258,0.002639194134758247,0.011498544432703602
23.430138258000003,0.002588319579067322,0.011534227741238823
23.476321849,0.0025381914576369474,0.011570800708874571
23.52226289,0.0024895558922677793,0.011395443297684849
23.569028865,0.002446902993818978,0.011215909076839082
23.618513483,0.002409390345827583,0.01104269298035018
23.665532437000003,0.0023641993871086156,0.010975209405708659
23.711038183000003,0.002316432140401901,0.010901163288565174
23.756625874,0.0022769689298732794,0.010833552801514395
23.802771383000003,0.0022432613365346173,0.010767023813611788
23.848309761000003,0.0022131503102206505,0.010699324205816834
23.893949631,0.00218518671417397,0.010633582477480193
23.939338926,0.002154263255941021,0.01056357123839627
23.988069705,0.002133248744966743,0.010505976219075312
24.033565152,0.0021105057256138307,0.01043754528695608
24.081019581000003,0.0020892626014412568,0.010374437835569517
24.126129236,0.0020726686250059517,0.010305327280834234
24.171148059,0.002059066361716441,0.010236120832032175
24.217417723,0.002048728624036795,0.010220730780538364
24.262176143,0.0020433332545671153,0.010204103869384551
24.307797678,0.0020392835788106576,0.010190893257730288
24.357044445000003,0.002036598672645993,0.010084870355178409
24.402435173,0.002038891453843448,0.009970549803338738
24.448587525,0.0020465816355693597,0.009859561310345703
24.493289698,0.0020583147644488656,0.00980369352953277
24.538006959,0.002071833160771815,0.009751066894588468
24.58265546,0.0020793557237035903,0.00972337944425603
24.628048352,0.0020808315407590096,0.009702419962015905
24.677317772,0.002100054102406209,0.009687701073125339
24.721900799,0.002129078849171044,0.009657278722015713
24.767415993,0.002164982415037225,0.009551316766961016
24.813732406000003,0.002191828155692586,0.00944652512876357
24.858556489,0.00222583150887622,0.009341365324980349
24.903622432,0.0022650658839950344,0.009342259777968246
24.949997616,0.0023008776829693913,0.00935281432670125
24.999466123,0.0023296446709827135,0.009376648552609713
25.045550396000003,0.00237048054473454,0.009255024412470489
25.089917633,0.0024234340029125902,0.009130627012644485
25.134202035,0.002017060849446904,0.009619078053635937
25.178708907,0.0019377015151789032,0.007466213088832854
25.224732805,0.004150754243201613,0.008023156159317786
25.270167717000003,0.008514170744375243,0.009950160068151697
25.315290948,0.012204519762667851,0.012860240916377772
25.365034847,0.01575954959409623,0.01608501124398307
25.409251029,0.017727133712159587,0.01806755375736811
25.454020139,0.018633652970936308,0.02227800512975073
25.498907432000003,0.019732744822180574,0.02617154406236904
25.543850742,0.02069334220423162,0.02976997912124721
25.589153493,0.0216063438523502,0.028482213086846883
25.63533478,0.022520894118860647,0.026858905123932297
25.680261228000003,0.02303148807032691,0.02496547665368544
25.729832059000003,0.024489965344775523,0.02879957079942567
25.775437835,0.024891500183418562,0.03172092656845926
25.820287537,0.024495410177362342,0.0343404717886797
25.865835814,0.024603219753581877,0.0346434884333182
25.911590541,0.024963626301328815,0.034767495111309894
25.957190366000003,0.024974672161439865,0.03474788709427263
26.002939132,0.02476387539788577,0.03460961704882722
26.051586523,0.025536425514905186,0.034952231505058315
26.097597788,0.025555419254574,0.0348187204192999
26.142919545,0.02519469313556841,0.03473038539838391
26.188928204000003,0.0252465220366453,0.03478018434715801
26.236197824,0.025732918886314467,0.03505287846947439
