t_ns,x,y,yaw
1773152924177299395,-0.0005161210357086241,5.3683479180684094e-09,-0.00010471305361958727
1773152924354362138,-0.0005317510948674006,5.505330817096954e-09,-0.00010568515686504298
1773152924516390412,-0.0005526746145796902,5.8642086876621e-09,-0.00010418994148153614
1773152924679768115,-0.0005738182029032595,6.218444594936044e-09,-0.00010292275411583063
1773152924851786509,-0.0005877673768088499,6.391949638661768e-09,-9.998580334524833e-05
1773152925011369511,-0.0006086199565708597,6.754659382009623e-09,-0.00010068918316674669
1773152925177109669,-0.000624994577848561,6.9857499779374124e-09,-0.00010206809287982566
1773152925342030870,-0.0006435504513228449,7.322446793764287e-09,-0.00010536704269048514
1773152925508772213,-0.0006652891942194225,7.485228827303487e-09,-0.00010621630926044288
1773152925685094118,-0.0006857850860679126,7.82455861785936e-09,-0.00010739469016796122
1773152925857324847,-0.0007003544527271363,8.010627089776347e-09,-0.00010632728114989833
1773152926020297059,-0.0007276095707114846,8.490607141958029e-09,-0.00010512418167873962
1773152926181273754,-0.0007422468996994766,8.839945630204584e-09,-0.00010128406709419835
1773152926349492921,-0.0007631493044039413,8.808539478155694e-09,-9.862477425315319e-05
1773152926531511416,-0.0007766681603185254,9.027712495042542e-09,-9.915877545063623e-05
1773152926705841821,-0.0007977581041129148,9.399716631096696e-09,-0.00010383313657502669
1773152926869663420,-0.0008134477486301568,9.445906489674116e-09,-0.00011311517754908351
1773152927024932365,-0.0008326284602083678,9.788674247261402e-09,-0.00012498026153373587
1773152927206317145,-0.0008537257760655616,1.020784041665854e-08,-0.0001368839028064173
1773152927373325989,-0.0008677096685780113,1.0426322270002578e-08,-0.00014764148466328564
1773152927535975439,-0.000888589142058691,1.0842127901652995e-08,-0.00015362127430806896
1773152927696899354,-0.0009097682872357202,1.1221344326005856e-08,-0.000151441539750774
1773152927870275736,-0.0009243686475549726,1.135649413557919e-08,-0.00014267613536400606
1773152928041491636,-0.0009445736556485228,1.1678821342467346e-08,-0.00013125076723063955
1773152928218931751,-0.0009657336196982472,1.2013046476204106e-08,-0.00012775295231914896
1773152928448954824,-0.0009797159031931027,1.219380590715025e-08,-0.00013371455247623845
1773152928618899626,-0.0010005928374453594,1.2606064067203949e-08,-0.0001441932049859318
1773152928792226945,-0.0010217704060192865,1.3030245260548496e-08,-0.00015697059625319199
1773152928951402274,-0.0010363690733636722,1.3242496256687782e-08,-0.00017131421170546449
1773152929293834990,-0.0010777338657098577,1.4091271465356257e-08,-0.00019318469458573517
1773152929461135621,-0.0010971432074382832,1.460219241234117e-08,-0.00020012451019724153
1773152929638350789,-0.0011127587297668304,1.4885054594532946e-08,-0.00020492941671168555
1773152929805584613,-0.0011336798187924107,1.5287117022310154e-08,-0.00020676893391557985
1773152929987985830,-0.0011531030764156455,1.5761370786228922e-08,-0.00020608665126609083
1773152930165932761,-0.0011710862947335468,1.6048143286498977e-08,-0.00020798363251195437
1773152930325115616,-0.0011896655965203241,1.638948583874267e-08,-0.00021094477362515462
1773152930491445772,-0.001209005327469493,1.689038568583983e-08,-0.0002120330414552285
1773152930650666680,-0.0012270266823070427,1.7181675948392685e-08,-0.00021109377918016037
1773152930804684958,-0.0012456328370234815,1.7518736057332515e-08,-0.00021041981349023686
1773152930968688677,-0.0012649875880091214,1.8009986919715213e-08,-0.00020953726395633865
1773152931139241418,-0.0012830168692309926,1.830640240146003e-08,-0.00020986903876574203
1773152931297119552,-0.0013016275362685908,1.8644059770826373e-08,-0.00020752729120676605
1773152931479184550,-0.0013209847636434136,1.9136449773661647e-08,-0.0002077132830873296
1773152931648190509,-0.0013431809022995188,1.9848876715439875e-08,-0.00020908657491336413
1773152931805198146,-0.0013648837150601733,2.0141387188194918e-08,-0.00020943837847164914
1773152931957627160,-0.0013786676032078793,2.039767228950348e-08,-0.00020946138198008057
1773152932278470479,-0.0014142084740091441,2.1372268296774924e-08,-0.000201950345483759
1773152932436608748,-0.0014417047852997118,2.1878668119432288e-08,-0.0001987987544609382
1773152932587640505,-0.00145099918794441,2.1927133280890063e-08,-0.00019874569157307678
