t_s,curvature,wheel_ate,ekf_ate
6.3825572070000005,0.004159504705025796,0.016847327416483548,0.010127640396740516
6.428687627,0.00013826794953430976,0.016732122710801607,0.012214590878402909
6.475187657,0.004114136126620593,0.01656492968790257,0.01446419873446982
6.5201644000000005,3.742028216180415e-05,0.016725220840012996,0.012303798796222227
6.565460188,7.658029841373093e-05,0.016719153743966306,0.01023502767906888
6.612534527,0.003924438293623211,0.01655974306561738,0.008266281203754515
6.657992833000001,0.008045173772686098,0.016501450778334346,0.00844090272898441
6.708168691,3.62120637031893e-05,0.015948973902359283,0.00819791595385247
6.7544493150000005,0.00012089905845336091,0.015771204521786538,0.00831702533306741
6.799842107000001,0.003950494878424138,0.01659652028462443,0.010049638702653433
6.845972366000001,0.00802655688931786,0.01648661745435715,0.012122327564680747
6.891950979000001,3.0138560846992846e-05,0.01662786493147465,0.014406012873782343
6.936783779000001,0.0039378187764338435,0.016723623377098755,0.014722131375810108
6.982709130000001,0.003978504709634123,0.016576339937867248,0.014869810320067572
7.031560537000001,5.1187765492954895e-05,0.016093928396697137,0.014560147926962523
7.0779071170000005,5.3074880979053773e-05,0.015804451334504012,0.014451197148909791
7.1229777080000005,0.003927597504693736,0.01649454408583303,0.014543008660168038
7.168522077,0.003917791629914902,0.016631085156743206,0.01455941736390679
7.213760185000001,0.003930328887236101,0.016602340487950944,0.014646776004043419
7.259658976000001,0.0038633881600524944,0.016525917972912984,0.014629223447067196
7.305764669,3.737296538908197e-05,0.016432394123968536,0.014578712862013052
7.354942445000001,1.8147374136745498e-05,0.015991304885644805,0.014164172394209088
7.401310896,0.004016448471944045,0.015783173947309083,0.014188802933774006
7.445156084000001,2.2315863557054172e-05,0.016688888163150502,0.014607063549517792
7.491282456,5.811069367922528e-05,0.01666139588169383,0.014507508775785443
7.53712462,0.003927118496083182,0.016412755911393604,0.014451410990781838
7.581889451,0.00017293929226447347,0.016592107275442525,0.014566597301483073
7.627598903000001,0.003795831311448339,0.01651508940524227,0.014783877257428182
7.674186309,0.007936052443557884,0.016369410003249804,0.014868651770687863
7.723299383,0.0037173703701043337,0.015758102635764392,0.014562677466330243
7.769812588000001,0.007936199949298839,0.01558170182525089,0.012154787025674553
7.815675992,0.00017380359058627448,0.01627855615532179,0.010071098638020137
7.861021243000001,0.004052935406662073,0.016335357510389767,0.008428204309683293
7.908169522000001,0.004013122442758643,0.01603509981344334,0.008318855066204908
7.954987786,0.00022573792559654748,0.016038551244989825,0.008285798718365048
8.000569165,0.007779403196517265,0.01613396956156607,0.008368296047989677
8.045495112000001,0.0002497681188984302,0.0164561784973739,0.010272004158798462
8.095535152,0.004006924042299076,0.015632637000079747,0.01214446981661028
8.142645319,0.003989943966553611,0.015457221121649174,0.014477402547357797
8.188324434,0.003986984260162529,0.016110221565649785,0.014505559838945315
8.234524776,0.007622484591784939,0.016152179511866566,0.014450861970852677
8.279939469,0.0014392552857511731,0.016370496346750522,0.014526231338127839
8.324768312,0.005846226585992653,0.01645770425575753,0.01462487932886356
8.37163121,0.011087412054910928,0.016246398837977103,0.014412899128216146
8.41606797,0.00028633993798266033,0.016424013472277663,0.014586907214299522
8.465740794,0.007295563869957888,0.01573456278196332,0.014193442282511553
8.512259881,0.00023163429458961105,0.015513563578351814,0.01428805371997759
8.557309462000001,0.003734898861562641,0.01627611307955391,0.01460855003804261
8.603702219,0.0036957794619318918,0.016102491560123375,0.014534227246199129
8.649850453,0.007159172323545349,0.016091107773162354,0.014497589473790352
8.695149026000001,0.0036181404891255653,0.016098693293608232,0.014594160790313986
8.741813348,0.00015636348824621393,0.016015909985838142,0.01463587224150792
8.790389183,0.0001681942650044732,0.015590972211934534,0.014383075127914808
8.836543428,0.0036285807145208793,0.0156633320351755,0.01450278595893064
8.880957174,0.0033624455654468477,0.0163425027633588,0.014699103519656642
8.926729535,0.0037494887971778468,0.01628262980767077,0.014671135721021394
8.972751108,0.003616682995355447,0.016227385125050058,0.014608082545957517
9.018964996,0.00011374898019056445,0.01603836183204162,0.012230253568418514
9.064270312,0.00686226969714987,0.016209652020513218,0.010213791096209426
9.10979797,0.003257649331223078,0.016219295242054618,0.008505137397549798
9.160243639,0.0034874456682043586,0.015549715105753138,0.008102971123834112
9.204356124,0.006775701786265742,0.015592048056273169,0.008312967835146484
9.24943448,0.0003552356503622178,0.016280941821894976,0.008447443696210193
9.296458533,0.0038393710757755883,0.016098233703802117,0.008358018289169662
9.34165341,0.006936657080114372,0.016101661899497896,0.008446419074674714
9.388135476,7.526508944977195e-05,0.016099906667506297,0.008416214295549609
9.432565102,8.860498152962748e-05,0.016231335787428733,0.010384709563293291
9.478604169,0.003357368508227765,0.01614820085383539,0.01267753592485282
9.52964705,0.0033409393674244114,0.015116185111871133,0.014675749371063423
9.576651777,0.003322365256108739,0.015155946574660701,0.012384053240392885
9.624742062,8.066001284667834e-05,0.01545256318530198,0.010008096919679858
9.669544034,0.006552890374944553,0.015809834207059607,0.008541736389866496
9.715389484,7.111782753810303e-05,0.015997243700856617,0.008474993675863324
9.761896207,6.164651376039387e-05,0.01591077398635261,0.008386828489570395
9.806299082,7.79225323377375e-05,0.016141314003124782,0.008503866905067216
9.853276928,0.003156089791600536,0.015944694124683398,0.01022963118369585
9.902695411,0.0033698805169457557,0.015161635721599032,0.012152692307267144
9.947880448,0.003273717334550952,0.015486324268658702,0.014694445266241337
9.993824806,0.00542105475265231,0.015890726674515243,0.014679175066857753
10.039239078,0.0010083027996099503,0.016085858705208747,0.014653133722778827
10.084547951,4.111033367060202e-05,0.0161794942292914,0.014658086202141068
10.130264205,0.0001889878515459742,0.016044985851590265,0.012613479015779703
10.180400248,0.00018093697149446086,0.015277306035504886,0.00994441449680863
10.225847453,0.009455623728005236,0.015248463347151036,0.008466156557104323
10.271792682,0.005497078777683129,0.01584832222570061,0.010142731884823352
10.317928512,0.002141817166068094,0.01573510616193758,0.012203936187331057
10.362997009,0.0030487376760923723,0.01591304771120365,0.01460179700663323
10.410282388,0.006416806658693375,0.01574080810349607,0.01440025536052768
10.454977397,0.006168804928474714,0.01593054795227902,0.014592235972129238
10.5011938,0.003263987499080301,0.015841944520857847,0.014544854585274427
10.550331841,0.0031673774293139445,0.015224653179064454,0.01431546057432625
10.596333256,0.006204996208403202,0.015130069006777705,0.014563014192287251
10.642787279,0.0001910226273160731,0.015700421227437963,0.01474192862450302
10.688776972,0.006062593307021302,0.015689937174566217,0.012583846554478941
10.735820603,0.003221347399584573,0.01555977818533545,0.010359299233794148
10.782483933,0.006116140650469504,0.015570004627056646,0.008574768232796055
10.829179885,0.006053532662919636,0.01555505588929073,0.010236338433410113
10.875493402,0.00021870125337386526,0.015581153913165863,0.012403862810718036
10.922571698,0.011194304590000925,0.015479054314797475,0.014714231942341435
10.97407896,0.0021807179572785884,0.014654814435569636,0.014221259020685599
11.02140186,0.003004217519642083,0.014712464597391605,0.014316177539030797
11.06695164,0.005951555116245899,0.015396614365230989,0.014681173573563407
11.112967502,0.003043647248368586,0.01574109290511845,0.014715970838833872
11.158684639,0.0058100158618401565,0.015864628416070156,0.014796499270721115
11.205251847,0.00557422130249563,0.015671542169061838,0.014742327131386491
11.250608971,0.0004418715163545528,0.015680757653045017,0.01501739457724729
11.30094901,0.008568062002378696,0.015062917584151556,0.014531358907629247
11.346853992000002,0.003019970744677636,0.014964724721278258,0.014730179981155273
11.392773212000002,7.691382930552493e-05,0.015728314458979896,0.01469115125019281
11.437709198,0.005640022930153421,0.01586830152666177,0.014804513476811129
11.484194781,0.0028739137734934417,0.01572126398406888,0.014670475953478965
11.530476738,0.002871426555550727,0.015622426308365717,0.014840899666687045
11.575965121,0.005039809068563272,0.01575720342729374,0.015142379870834718
11.626518735,0.0034646593183751406,0.015005846134594774,0.014647727476339462
11.672181679,0.00550260071272568,0.015015464740105879,0.012378761325133708
11.717379641,0.002739511548988105,0.015611504552326355,0.010376900169409217
11.763665946,0.00017576965722909677,0.01566092384567549,0.008544654264703773
11.809899762,0.00812360297892667,0.015583176058372828,0.01014756485848222
11.855385771,0.002494332790892173,0.015718986135964917,0.012255809006384398
11.900824359,0.010919381139151696,0.015747303680784246,0.014565630720979
11.945745687,0.0027455084271821306,0.015885196847944146,0.012710956596055385
11.995663156,0.0013113062048653035,0.015050064334067676,0.010108436666176682
12.041833581,0.006953706958157113,0.01495622300111491,0.008548679749587515
12.087210553,0.013269380983382817,0.015661346930621507,0.00853968961009452
12.132550785,0.0025083921704638357,0.015728080714495635,0.008565526640065642
12.178463172,0.012121767875594713,0.015606295025486031,0.0085222213984211
12.22495699,0.0042320139527873835,0.015459577696569438,0.01021464820471043
12.270526207,0.007814854862298048,0.015615433052798661,0.012399807060686762
12.31676905,0.007785615256139522,0.01543817649290589,0.014739886525657556
12.366943485,0.0025897785403738993,0.014921230457061098,0.014351223050652617
12.413547132,0.006521131899406285,0.014809279396804856,0.014464813621498344
12.458997362000002,0.003972014582087624,0.015383816261091058,0.014731469234454845
12.505169100000002,0.0025604284613400807,0.015590482785746766,0.014697393353083833
12.551585763,0.0026687484917520266,0.01536517266469919,0.014621128336322613
12.596414235,8.03051825037926e-05,0.015593686800217207,0.014796783974432183
12.64166654,0.005043051525666087,0.01567107336489768,0.014990816097764453
12.691834714,0.002576851347457776,0.014976226796354289,0.014417555527483002
12.736567174,0.0026442113017832725,0.015080491079758944,0.014692891285088513
12.782380242,0.00252947275880544,0.015516450179261135,0.012428121785779374
12.828368473,0.0024940632177727906,0.015569154440714801,0.01031290444883345
12.874274668,0.002521610997652246,0.015454975609767666,0.00856641216979171
12.919713697,0.0023043994477500718,0.015638923566892244,0.008563676697809147
12.966485793,0.00495246381624348,0.015527790472283897,0.008471691917209014
13.011820855000002,0.005060261031220037,0.015441428732977517,0.008521507774383054
13.061543304,0.0023718392688110157,0.014746464360208641,0.009989646323553297
13.106992002,0.001522558004474206,0.014943043010196786,0.012193635474980792
13.15212959,0.016426578414296955,0.015527437318202306,0.01469912171910148
13.197696211,0.004767821636209035,0.015622057416803774,0.012496415747502702
13.243811783,0.00011405337918546365,0.015463038379014318,0.01032483796251782
13.289231816,0.0074115380395589625,0.01548366316437974,0.008622151256890379
13.334657811,0.008467547807811115,0.015532389269843686,0.010353651307975697
13.380037087000002,0.011972665004877925,0.01552726366175588,0.012588647695311383
13.428791941,0.00758012914174877,0.014924047291354102,0.014681106898607259
13.474125992,0.010444704884982059,0.01502197418971954,0.01473191944431257
13.518391196,0.01151654220823417,0.01568103776417731,0.01491843016017298
13.564509453,0.004537297235041038,0.015496439450910771,0.014808995566042326
13.610313314,0.007145804122865584,0.015291371746553229,0.012585107822383977
13.657840221,0.004535538515204607,0.01511451770806099,0.010203438952503375
13.702868682,0.016068128985979868,0.015144848930850632,0.008609520728395109
13.750050565,0.01358182454040957,0.015110697850057087,0.010330049944499117
13.801459731,0.0024293487462134777,0.01428543009859202,0.012142653711894668
13.846942082,0.006741275083044229,0.014410903043407641,0.014718546424676224
13.893344297,0.002262881345327372,0.015235156876739037,0.012399525273179848
13.939491068,6.006371120470533e-05,0.0151632774414394,0.010265244092248523
13.985578086,0.002335353344884439,0.015354909237766147,0.008510026750707498
14.030363737,0.004477226829013858,0.015486736899301802,0.010408873912924152
14.080652959,0.0013569380561406774,0.014748730214865816,0.012256638992702735
14.126553864000002,0.009781901234617862,0.014634115961953475,0.014699355387613208
14.17200137,0.004451352376255713,0.015229965893095353,0.014811253137474745
14.21755167,1.963472819888068e-05,0.015381576749344308,0.014876170208367871
14.264176717000002,0.004399085011952408,0.015247881100886075,0.014771735757536522
14.310179115,0.002279308579433703,0.015302968858143605,0.012440071830894746
14.355829114,0.00665052935464594,0.015336259759292961,0.010342449988230456
14.40156724,0.001970956228092291,0.015331855817243762,0.008580149789500701
14.4515805,0.00011008110778476521,0.014596882326354244,0.01001191538068175
14.497317174,0.0001157607306900843,0.014550202843425338,0.012232926035715146
14.543135582,0.0020824810778918845,0.015192853075723971,0.01468948345211538
14.589715314,0.002165201051029797,0.015241123938429151,0.01461232813676129
14.635530687,5.9749356484672944e-05,0.015225058066213788,0.014638176970094618
14.681014882,0.0021513463138500555,0.015465266357968131,0.014716538968394534
14.727720642,0.002151365329927657,0.015164713748427126,0.014823633008569065
14.773050505,1.67438799714148e-05,0.015268646400024358,0.015145089307618353
14.82291875,0.0022323656003742087,0.01447976610555976,0.0147655132237042
14.868487946,0.008978820291805079,0.01459328392987015,0.01252601483675006
14.914398188000002,0.017340047824720983,0.015164083276893867,0.010384275056834048
14.961184451,0.009230060053155853,0.015021438200336112,0.008479019157964727
15.006240414,0.004391906386880251,0.015268458166997454,0.010312916510986935
15.053740551,0.002089895537382702,0.014921386621583311,0.012341118544852968
15.100530351000002,2.076173020171268e-05,0.01486723230152499,0.01462057663291222
15.1465761,0.002141966816093799,0.014958606443137255,0.014870540891672992
15.197175090000002,0.0021615861923951485,0.014164044372598324,0.014424920734969753
15.24274111,0.0021271016403812126,0.014449029921765827,0.014747579398190968
15.288893441,0.002227813768351794,0.015107925572535852,0.014691493123626867
15.334723692,4.838863092437862e-05,0.015168377240480677,0.0146831236653346
15.379894594,0.002121714654235163,0.015369762294571668,0.014779967095108941
15.427053874,0.0022024293981015575,0.015057665602866869,0.014812535226827996
15.47642133,6.331546948956657e-05,0.014307334755886395,0.01451093530533425
15.522377810000002,0.002165711496004974,0.014487942758180924,0.014732091030280243
15.56799688,0.004555350915147471,0.01522269313583048,0.01484518329350997
15.614457757,0.0020185693217378287,0.01504948224484468,0.014824933015183357
15.660295131000002,0.002133636648649073,0.014967032514145613,0.014905683373230104
15.706989811,0.004188904839130814,0.015027690826851079,0.012530963364322904
15.752904211,1.5864505931162398e-05,0.015130346194979868,0.010425529066086561
15.800167017,0.0043392281696696955,0.014810874320252767,0.008472792678064
15.851179321000002,0.002245228875130678,0.014064506003959266,0.009920923486548145
15.897017216000002,0.00635981330137092,0.014239399524102914,0.012190982186244594
15.94276993,0.0021537312683950205,0.014903347686429893,0.014727412194692533
15.98946451,0.004241760393508542,0.014948944415083485,0.014614198331596249
16.033884999,0.004159545486626115,0.015303047785182657,0.014831040479642989
16.080671161,0.002060751875365696,0.015083158207534869,0.014671061696256198
16.126882374,0.0005151597095576221,0.014819989292774123,0.014621649959333287
16.172151842,0.008141197081501517,0.01501087490414009,0.014729107872651219
16.217792875,0.00815349508695995,0.015040790074893432,0.01477900322967487
16.268031031,3.6062712371887073e-05,0.014364828630402875,0.011896916713351514
16.313318152,7.979284788461882e-06,0.014359934513905511,0.01014853486149518
16.359327132,0.004091314046572592,0.014942899035319366,0.008564941979999394
16.405274215000002,0.0020376684931822098,0.015120175766597764,0.00853397238541292
16.450875281000002,9.031412768756297e-05,0.015097104881769574,0.00857529259176257
16.49715307,0.0019923992636616816,0.015144298596756476,0.008547579176422614
16.544320957,0.00402062035531614,0.014736791466677397,0.010331829149572409
16.594624797,0.006141442677076725,0.01403306963547888,0.012245287728344698
16.640990453,0.00200465150324014,0.014241380527840268,0.01473223780707495
16.687006987,0.002129244091575444,0.014867489009470098,0.014717449731797755
16.733333649000002,0.004014484718783962,0.014912621773138509,0.0146225194161323
16.778269234,0.0019870761807982973,0.015087146221551342,0.014750027455188856
16.824390727,0.00403097009824549,0.01497896893753536,0.012707497327643837
16.870571112,2.9447307570151793e-05,0.015012424323853406,0.010776159099898371
16.921082396000003,0.0020300498354774987,0.014084060566571424,0.008490974384146676
16.966816465,0.0040436524195719414,0.014278533593329737,0.010247219113937653
17.012588836000003,0.0021407155986086224,0.014968934756828062,0.0124251074913626
17.059406258000003,0.0038537981265296395,0.014881212115973711,0.014709682133972264
17.106067053,9.508478373554397e-05,0.014674988090973515,0.012206292193138608
17.150661432,0.006901979304885231,0.015085718654673423,0.010261898727072049
17.196679999,0.0008304125851399391,0.015137433221506348,0.00843798261789054
17.241277303,0.0350277580468461,0.015187164510317482,0.010392413477873157
17.290929910000003,0.027763751722753582,0.014338923464672406,0.012236418084114985
17.336642969,0.013082445453616032,0.014247615917358293,0.014685067586770826
17.383313873000002,0.0005476827827255448,0.014774203110286552,0.01464976684175649
17.42799747,0.0004896050738167901,0.015121778844711982,0.0148869044525172
17.474896137,0.0019531886618295857,0.014948863286526745,0.014784030504725506
17.521342045,0.001935608378200726,0.014615088836849454,0.014689432960833217
17.566886394,9.456557261700027e-05,0.014805728278491203,0.014741294233473158
17.612637304,0.0003063300698880056,0.014939999922411493,0.014755027755540743
17.663052826,0.0038253857826742177,0.014171323002331744,0.011918221714427139
17.708046492,0.009177042839869642,0.014391124495848085,0.01029099752048657
17.756011319000002,0.00720669720912781,0.014572141359677002,0.008458297307560569
17.801225632,3.7847368083987476e-05,0.014676567013987844,0.010314657889773909
17.848166939000002,3.535396331244556e-05,0.014650528182673133,0.01243889909089178
17.895402354,3.184603216688231e-05,0.014465156186268906,0.01473153333031824
17.942154783,0.005779013461060245,0.014583157835946279,0.015007823437876953
17.993535755,1.9370578518973502e-05,0.013925191892714723,0.014554102730387217
18.039960733,1.364809252279997e-05,0.013828396539761208,0.014850990155271379
18.085537223000003,1.797246556023424e-05,0.0148006328107547,0.012631223434139253
18.131735592,1.0023030538874877e-05,0.014838292983739926,0.010408995521465106
18.177827208,0.0019469340216904385,0.01482091221231,0.008561816121773428
18.224083247,0.001947146470460126,0.014918568989185312,0.008601382674059155
18.269734919,0.0009613040451217358,0.014977929335155574,0.008745527109659234
18.319243352,0.009034116325379316,0.014272980425130458,0.00850816640029859
18.366298384,0.011535268389728515,0.014032723772896433,0.010158792569458024
18.411908899,0.003804854029532123,0.0147921851136495,0.012329027630472889
18.457341386,0.006568078656554732,0.014967533594295892,0.014717524833485101
18.502238558,0.006442515261717574,0.015122389568854056,0.014913873892618317
18.548088857,0.0058738539676195245,0.014997741691125976,0.014915453496379717
18.594250046000003,3.4978008223163215e-05,0.014785653946634187,0.014869241940780785
18.639939209,0.0038808768824338813,0.014785589429401502,0.016220664154635515
18.689503698000003,0.005100544496761117,0.012409228553209348,0.015355675323867638
18.735936712,0.0020366841850361084,0.008475969634033003,0.013227079114691412
18.782768041,0.03777204462727113,0.008866001813365616,0.013971880043090149
18.828094396,0.15792382612693778,0.008349373755781675,0.013847006773257458
