t_s,wheel_cte,wheel_ale,ekf_cte,ekf_ale
1.551563934,0.010227617819339353,0.014695608186644926,0.006696547273748739,0.012357538577582306
1.595949065,0.010208610161931635,0.014687765851357512,0.006699703652779537,0.012424259123221624
1.6404424320000002,0.010190454248567066,0.014845021044437747,0.006703646343896179,0.01246436567244971
1.68538513,0.01017156098314525,0.014893093462125551,0.006706166916208143,0.012749252757219914
1.7313494150000002,0.01015087797624916,0.014614941421569192,0.0067082930012672985,0.012855589085623181
1.77988274,0.01013154542018709,0.014003444781617963,0.00671298544802869,0.012503404660737896
1.824766537,0.01011199953595943,0.01405268752690903,0.006715120025888229,0.012518202967238
1.86978555,0.010094561249807664,0.014654747960472008,0.006718486980159048,0.012505066566190664
1.914521196,0.010075953091152364,0.01469305258894001,0.006722296760864858,0.012545857572494995
1.9595618,0.010055582577439206,0.014692394848963128,0.006724031637098616,0.012531139279301965
2.004406663,0.010036054809538389,0.014749954589872482,0.006726634936946338,0.012552094802293093
2.049897981,0.010017676801489314,0.0146797439922722,0.0067309067065265665,0.012452871913959832
2.0952532120000003,0.009997949708468009,0.014592383539521138,0.006733290077974307,0.012635389281476539
2.143549747,0.009977358963173876,0.014018772678312665,0.006736375341803473,0.012293017235438321
2.189473114,0.009956505351823632,0.013811124246951604,0.0067386780711003805,0.012375835235625297
2.2348790910000003,0.00993891121629341,0.014434384571472942,0.006741583877211838,0.012420468214589248
2.2799747900000003,0.00992001064620722,0.01458311601704865,0.006744594719847241,0.012521456513663511
2.325554285,0.00989968246751408,0.014645351205505513,0.006746908684692254,0.012535086861155773
2.370745775,0.009879782769654875,0.014600342809085941,0.006749102380414942,0.01271291307005374
2.4154830840000003,0.00986082812919304,0.014685082076904365,0.00675208312815029,0.012973481654740061
2.464203774,0.009840206079492538,0.01404521036746631,0.00675563282359129,0.012516032858221574
2.509999559,0.009819953320211723,0.013906282836087839,0.006758528010309804,0.009902013579232507
2.556042062,0.009800679684997017,0.014333604291480406,0.006761848015444378,0.007198691355732182
2.602410684,0.009781378500089158,0.014266907389858176,0.006766398915243901,0.004416691575102956
2.64832322,0.009761470019120574,0.014298703447631655,0.006767780744611032,0.006974785086592759
2.6941670770000004,0.009741062905888796,0.01436197481420102,0.006768719971670495,0.009695807190016222
2.7395456520000003,0.009721512166969107,0.014513854147351976,0.006770001078444804,0.01247336100827126
2.78483626,0.009701460362936934,0.014639884841047382,0.00677148622073761,0.012809473352393037
2.834634482,0.009679806344248731,0.013873192560087311,0.006774115402432672,0.012331505121666645
2.8804417090000003,0.009659679974137062,0.013812860764423842,0.006776815227089846,0.012559701352517253
2.9265886400000003,0.009639594537728698,0.01441474002968904,0.0067776283216410115,0.01244695524622771
2.9720806690000003,0.009623953643751503,0.014453131836331727,0.0067839173349081554,0.012455214555890643
3.017175256,0.00959326056389682,0.014570717351794582,0.006776946955743475,0.012473496079158266
3.062450735,0.009579815505638644,0.01464132437303723,0.0067837257372899045,0.012571706929885912
3.10784544,0.00956931888014846,0.014573948282990839,0.006794020793902736,0.012547279071081415
3.153753448,0.009555253212134589,0.014328334618097604,0.006803779634808594,0.01251612642405181
3.202906668,0.00953058706865859,0.013846675575716791,0.006805234669433197,0.012035099864142083
3.247979062,0.009509131318972946,0.014037629226738894,0.006806210773409083,0.01235494709943406
3.2940830620000003,0.009490123196402096,0.014510258382648524,0.0068073992349955694,0.012488546366613902
3.339148653,0.009471623777375341,0.014590400077827527,0.006810574454396052,0.01265219083876488
3.3843799490000004,0.00945142755583693,0.014670154539553228,0.0068121430669968635,0.012766873491522094
3.4301995190000003,0.009430698500241691,0.014432921174917799,0.006814253368423318,0.012787609291454413
3.476786805,0.009412588026602012,0.01436859681722093,0.0068184273591734386,0.012783766959911635
3.5255083770000004,0.00938865651041007,0.013831640765802533,0.006818151575347896,0.012424320646897693
3.5723743700000004,0.009370219156068057,0.013789047984127608,0.006821881176552821,0.012339159888026488
3.617840461,0.009352947892376014,0.014313671570255723,0.006823451275184051,0.009812360628601502
3.66377502,0.009330963778541718,0.014272298330798133,0.006822193176396504,0.007164801149248328
3.71060229,0.009311330901297243,0.014142533825161578,0.006823142657705803,0.004314120283432758
3.75710199,0.00928950540148565,0.014125529492847424,0.006824319533280385,0.004355392061344343
3.803167967,0.009269125190456006,0.014406294843101648,0.006825641823336675,0.004563223155257301
3.852334502,0.009249429129812562,0.01369268150721713,0.006829896613853468,0.004223210060321399
3.897517145,0.009229173780437555,0.013848214879762661,0.006834704263566496,0.0044579514325152085
3.945157808,0.009210089333762841,0.014207547776250665,0.006840641831176385,0.004248703006162128
3.990674765,0.009191025332217289,0.014259660657918312,0.006846886349743225,0.004419002053381684
4.036661001000001,0.009170784725481933,0.014327553468429104,0.006849846327748308,0.0043570377299426664
4.082026441,0.009150727584242145,0.01450944278103664,0.006851751308228007,0.004403439516606821
4.127591730000001,0.009129419074333844,0.0145314046482436,0.006853539583501497,0.004411579956684959
4.173054975,0.009109092344472006,0.014591497447489653,0.00685444674153604,0.007212562264332958
4.221941028000001,0.009087852135952363,0.013943077210561256,0.006856211635684718,0.009676397922928173
4.267494865000001,0.009069056886579285,0.013955408329755541,0.006858680020342056,0.012540265191678657
4.3118996140000005,0.009051974534442531,0.014763731850003963,0.006862447500506361,0.012680836918214073
4.357354463,0.009032763866929477,0.014705901827928988,0.006866181522536431,0.012622960161774208
4.402442968,0.009013282576556278,0.01469299402108041,0.006869393772824483,0.012632907647542246
4.446703503,0.008994687610499904,0.014894969983665596,0.006873999131634833,0.010098697645981635
4.491809231,0.008975657982748443,0.014904454660063373,0.006878824381337211,0.007323658767109152
4.536829486,0.008956319081887624,0.014893820295816113,0.006883398835125365,0.004569183305838303
4.585955564000001,0.008935168803390016,0.0139994461307833,0.006886055820657639,0.006900037355511953
4.6321940790000005,0.008915597764193301,0.013775935500629003,0.006888498326365495,0.00975662577965916
4.6778906970000005,0.008898454798023663,0.014453541662786687,0.006891273112301327,0.01267780952883208
4.7228538040000005,0.008879500081610118,0.014655066101421204,0.006894499617469643,0.01278171309954851
4.769001146,0.008860371374039288,0.014560948681478874,0.006898340084555699,0.01259192411503109
4.8142461270000005,0.008841374426041207,0.014621505923754854,0.006901921274761275,0.012568147384449136
4.860145489000001,0.008820753963350447,0.014433310433979815,0.006904524893474203,0.01274697463912557
4.909625838,0.008800038692725522,0.013740987012583923,0.006908290246806341,0.012294164470364898
4.954407742,0.008782242769205235,0.013965452065442675,0.006912510419770632,0.012672954162223271
5.001468876000001,0.008763796374262634,0.014334542351019313,0.006916068317643711,0.012430544410967564
5.046490675,0.008744357245055595,0.014414382525693319,0.006919146793879249,0.012550872620991424
5.091552619000001,0.008726582582375096,0.014626261464723131,0.006923571956301554,0.012667137358912518
5.136605927000001,0.008706699944757184,0.01472271460354939,0.0069264218266207565,0.012744329149254219
5.1814837030000005,0.008686659765422003,0.014857737723346918,0.006929100763439575,0.01285092383749914
5.227809873,0.008666828499621701,0.01472715628960643,0.006932246584165443,0.012692377569929598
5.276644329000001,0.008646152176125384,0.013864360752444526,0.006937331476593922,0.009518802311109702
5.322399106000001,0.008626813501736268,0.01392409938952318,0.006941567262541777,0.007036720543473403
5.368384241,0.008608148153665446,0.014293875146091895,0.006945941195207638,0.004499752726683677
5.414664505,0.008588438456146897,0.014324145447779501,0.006947940460865481,0.007157257312948141
5.461494611,0.008567950849590384,0.01417209506394682,0.00694942505805709,0.009874258876326487
5.508411491,0.008548702896053445,0.014039175179569017,0.006951873845903934,0.012580741383770768
5.553139082,0.008529871151890701,0.014529584805463598,0.006954586391128363,0.010313988962907247
5.598557021,0.008511013632865652,0.0146861362181904,0.0069581551758627225,0.007876771842231695
5.6481802320000005,0.008489681551565847,0.01398335661753301,0.006961716525500092,0.004443097217283009
5.693191991,0.008470165574528215,0.014044855321597586,0.006964619072742305,0.00713788881965653
5.739805216000001,0.00845154245747966,0.014554521308015086,0.006967543244204767,0.009795163946645874
5.784745831,0.008433014173148724,0.014606371236897089,0.006971137726503439,0.012656245878257028
5.830590499,0.008414141363837974,0.014617525722294824,0.006974641033803548,0.012718295277069793
5.8757619210000005,0.00839537986743592,0.014554171855283718,0.006978327810694102,0.012690483874293034
5.922724658000001,0.008371554533094424,0.014377967988691393,0.006978447837519624,0.012597216460346202
5.968766530000001,0.008359864597639934,0.014264440088238097,0.006988772891721346,0.012696538487185197
6.017696787,0.008332703527799868,0.013667995098543226,0.006986115105226879,0.012379030657521892
6.062629387,0.008314174959986707,0.01406547920804541,0.006989515377025634,0.012720399332899222
6.108144099,0.00829685257271011,0.014600103023583577,0.006992353739873178,0.012678961222714636
6.1533421420000005,0.008277319995337668,0.014698667262492767,0.00699495766983552,0.012694756944044228
6.198716779000001,0.008257799868227104,0.01466310253990621,0.006998580124958557,0.01267922556741562
6.244655135,0.00823776439570833,0.014654852444251224,0.007001907818694682,0.01010413326176076
6.293492576,0.00821687712470832,0.01395650205653981,0.007006411327970237,0.006815398822251468
6.3376206,0.008197410584752417,0.014067291941349688,0.007010202852345316,0.0046476956828599494
6.3825572070000005,0.008178598486948959,0.014728983938733668,0.007011480212786027,0.007308094500716339
6.428687627,0.008159052951372162,0.014608004153409463,0.00701350642826711,0.010000347889319625
6.475187657,0.008138281892319608,0.014427933441983253,0.007014674009477443,0.012649402893852342
6.5201644000000005,0.00811905961056309,0.014622376112907513,0.007018216024409662,0.010105845271556405
6.565460188,0.008099614179280927,0.014626221386987612,0.007022155686648604,0.007446148071571958
6.612534527,0.008079963865768697,0.014454731900908267,0.0070262055761120094,0.004354749147971409
6.657992833000001,0.008058957575569691,0.014399690294758391,0.007028374979364446,0.004674482220483919
6.708168691,0.008036603898478902,0.01377616660457804,0.007030138457906767,0.004216986987066606
6.7544493150000005,0.008016269379254988,0.013581985028236446,0.007032813305249954,0.004439870201299161
6.799842107000001,0.007999287895886553,0.014541522572161179,0.007034713008362198,0.007176910961120351
6.845972366000001,0.00797782987467661,0.014427847572560198,0.007035529726178223,0.009871785403739347
6.891950979000001,0.007958059381643767,0.01459983503528708,0.007036799058374955,0.012570468007661288
6.936783779000001,0.007938871327141741,0.014719167806303814,0.007039593595557611,0.012930014472381563
6.982709130000001,0.007917731559739152,0.014563123726853498,0.007041435209977456,0.013096925178776803
7.031560537000001,0.007896624981812336,0.014023474788176853,0.007044351653229649,0.012742645621717327
7.0779071170000005,0.007875899558068705,0.013702222014546359,0.007046926781896881,0.012616573305269657
7.1229777080000005,0.007857098002844138,0.014502965061434576,0.007048799882884987,0.012720594369005056
7.168522077,0.007838074213365328,0.014668250956287245,0.007051942050998893,0.012737611522015581
7.213760185000001,0.007816973809102849,0.014646932448320204,0.007053443685075721,0.012836548581845802
7.259658976000001,0.007796869587492673,0.014571025683975725,0.007055983871758297,0.012815118815902856
7.305764669,0.007776381426929073,0.014475892668445296,0.0070583954205110854,0.012756093555659306
7.354942445000001,0.007755047237847388,0.013985030364085842,0.0070610132031527426,0.012278675505028114
7.401310896,0.007733659103477778,0.013758600827199378,0.007062850014742981,0.012306026099546471
7.445156084000001,0.007715925394869771,0.014798090533002855,0.007065130547824886,0.012784765773444697
7.491282456,0.007695934559691106,0.014777506690219303,0.007067759689094533,0.012669435025158065
7.53712462,0.007674548767828927,0.014507923966481253,0.007069636970240453,0.012604106978818433
7.581889451,0.007655437240584156,0.014720472291854973,0.007072635321231967,0.012734346726724381
7.627598903000001,0.007635851741408387,0.014643836459288117,0.007075501688056707,0.012980766642421737
7.674186309,0.00761434743137635,0.014490662408902748,0.007077009124267038,0.013076419515028585
7.723299383,0.007593132036327203,0.013808046370076623,0.007080191013910107,0.012725661876496217
7.769812588000001,0.0075713169508408226,0.013618538519273547,0.007082518820404726,0.00987809570707428
7.815675992,0.007552841020868307,0.014420332278260927,0.007085902323851566,0.007156606460716284
7.861021243000001,0.007532113779745759,0.014495211864654182,0.007089319911488882,0.004558088533402054
7.908169522000001,0.007510394718307169,0.01416751203289817,0.007090567399706503,0.004350540605803192
7.954987786,0.007490204328003265,0.01418210016756777,0.007092243566723995,0.004284220068054627
8.000569165,0.00746928376101359,0.01430086619443029,0.007093765698954042,0.00443924170947502
8.045495112000001,0.007449979009660557,0.014673228121073025,0.007094665133862602,0.007428310445634812
8.095535152,0.007426936209425123,0.013755724558066444,0.00709558614894513,0.009856003466388194
8.142645319,0.007405666703793502,0.013567674283969289,0.007096538648650211,0.012618808332265604
8.188324434,0.007386548007391857,0.014317057918050855,0.0070979198841766115,0.012650328041558193
8.234524776,0.007365130116984851,0.014375248218498518,0.007098998873822971,0.01258696256807401
8.279939469,0.007345736729595782,0.014629877051378103,0.007101723302080247,0.012671895005463773
8.324768312,0.007324027122765766,0.014738203963677898,0.007101806740956263,0.012784812724397994
8.37163121,0.007299871121966121,0.014514039989103961,0.007100781031667879,0.012542351056338654
8.41606797,0.007281358280062978,0.014721753976171334,0.007104419915209753,0.01273990108858599
8.465740794,0.007258648912700339,0.013960246484274536,0.0071056553822545125,0.012286719066358774
8.512259881,0.007237648157760491,0.013721774813923676,0.007107702402033454,0.012394718458645735
8.557309462000001,0.007219090240726477,0.014587549248406108,0.007109817837859806,0.012761670130764438
8.603702219,0.007197882791511042,0.014404190979139152,0.00711105718763266,0.012675828466746265
8.649850453,0.0071763032330066775,0.014402236676136935,0.007111948538064931,0.012633300777804387
8.695149026000001,0.0071551197919925424,0.014421240810828425,0.007113363030777594,0.012743217630014202
8.741813348,0.007134487119629855,0.01433905388142138,0.0071149826953218085,0.012790065578995804
8.790389183,0.007112745454803464,0.013873978038345289,0.0071168012188455075,0.012498959578568154
8.836543428,0.007091722551113802,0.01396593862589189,0.007118074639039659,0.01263581473446078
8.880957174,0.00707159629335779,0.014733292993562522,0.0071180499874286245,0.012860676835145562
8.926729535,0.007048511256978745,0.01467796043440275,0.007117367368385926,0.012829080445926948
8.972751108,0.007027762208860241,0.014626639611763588,0.007119314866613917,0.01275583911389285
9.018964996,0.007006373968220506,0.01442705008215233,0.007120643699748698,0.00994361783502579
9.064270312,0.006985399765144149,0.014627269353753362,0.007122273867977519,0.007320843087140408
9.10979797,0.006965400030952339,0.014647482396567156,0.007124982843109671,0.004644564741350149
9.160243639,0.006942517602910277,0.0139138452342754,0.007127570761654321,0.0038543321174102137
9.204356124,0.006920987499331226,0.013971825028364507,0.00712979908661897,0.004274505727289099
9.24943448,0.006903342219037366,0.014744929054247267,0.007133657966809293,0.004524403719079414
9.296458533,0.0068773497253469896,0.014555246103639063,0.007129079210861323,0.004362648201191503
9.34165341,0.006855059945329522,0.014569545945968288,0.007128190129762247,0.0045311036910436
9.388135476,0.006834603071680223,0.014577214945077577,0.007128769403124508,0.004473623795726396
9.432565102,0.006813976612511878,0.014731801796399715,0.0071291950684523155,0.007550944999793754
9.478604169,0.00679259143198319,0.014650088479390103,0.007129895242656462,0.010482581311617794
9.52964705,0.006767979250515623,0.013516416285426564,0.0071301928335608215,0.012827235468272436
9.576651777,0.0067471140681761,0.013571262591409452,0.007131982667535521,0.010124208506883808
9.624742062,0.0067261751790459725,0.013911875375251745,0.007133193812003042,0.007019939458008663
9.669544034,0.006705057010379648,0.014317578990257774,0.007134781000897754,0.004696398686568035
9.715389484,0.006684467570928966,0.014533743472271545,0.007135840918114825,0.0045722305494453695
9.761896207,0.0066632162108099975,0.014448331342158298,0.0071372382024668035,0.0044043981376253975
9.806299082,0.006642674402308927,0.0147111146597524,0.007138556467381985,0.004621337890816503
9.853276928,0.006618223897394867,0.014506287711667128,0.007136711017759429,0.007328895551407029
9.902695411,0.0065932262999044465,0.013653005702508006,0.007135918086863684,0.009837001747111858
9.947880448,0.006572557536821968,0.01402240089211588,0.007136266622675179,0.012845248941638096
9.993824806,0.006552619360509275,0.01447682194960031,0.0071375189769620345,0.012827080864209327
10.039239078,0.006534151316562069,0.014698969925005299,0.0071408238421394885,0.01279542741580641
10.084547951,0.006512514660159412,0.014810914432163954,0.007141507870846344,0.012800717028355798
10.130264205,0.006489588702658747,0.014674018176629593,0.007141386729388089,0.010397136551129576
10.180400248,0.006466847938620182,0.013841096684917634,0.007143365951206244,0.00691835981801214
10.225847453,0.006441455506439977,0.013821117371904583,0.007141644460048837,0.004546726432902499
10.271792682,0.006422614326847152,0.014488593533473622,0.007142970016127364,0.007200901987676107
10.317928512,0.006403954640447538,0.01437299310827555,0.00714594958460423,0.009893000707507463
10.362997009,0.006382890490771884,0.014576823949058917,0.007146261033541334,0.012733555240521473
10.410282388,0.006360512315139518,0.014398504187589978,0.007146608729318214,0.012501733404549903
10.454977397,0.006339137841767343,0.014614981679185731,0.007146915392370591,0.012722222724060402
10.5011938,0.00631743010715999,0.0145278106761854,0.0071478779082771084,0.012667305803332553
10.550331841,0.006294261390219623,0.013862623776702157,0.007148116879392421,0.012403097860358696
10.596333256,0.006271884890942809,0.013768894220837727,0.007148119148967995,0.012688016984419471
10.642787279,0.006251967380324691,0.014401948847094984,0.0071491293378044335,0.012892416735480028
10.688776972,0.0062307744711267155,0.01439970756757895,0.007150067591274313,0.010355178779088281
10.735820603,0.006208498659892623,0.014267488972028416,0.007150659143330923,0.007495542304008824
10.782483933,0.006186449328883708,0.01428820803277023,0.00715196510560137,0.004730332480326173
10.829179885,0.0061646187486211704,0.014281359858329548,0.007151958274027469,0.007323395207817139
10.875493402,0.006143682138425781,0.014318782317213705,0.0071523749091129745,0.010134068570253762
10.922571698,0.006120719688078944,0.014217521337434777,0.007151821261840781,0.012859240813193567
10.97407896,0.0060984732102728895,0.013325622336107387,0.007153851597218045,0.01229091597312472
11.02140186,0.006076652837927666,0.01339891431485428,0.007154316244955445,0.012400350736822587
11.06695164,0.00605633504652949,0.014155442052999118,0.007154801025182056,0.012819737898535615
11.112967502,0.006035549138107316,0.014538024365403385,0.007155050644207606,0.012859434202492474
11.158684639,0.006013940600805127,0.014680563791284322,0.00715538179603701,0.012951328195262162
11.205251847,0.005989562388849184,0.014481794652140549,0.007154221361870625,0.012890047554379629
11.250608971,0.005967585716001264,0.014500830365731047,0.0071540831604662404,0.01320383406522021
11.30094901,0.005943632611376746,0.01384069064490356,0.007154041720452331,0.012648323160180693
11.346853992000002,0.005921791214249146,0.013743193762676792,0.007154920940284316,0.01287576438956183
11.392773212000002,0.005902824443157874,0.014578632971366485,0.00715563909774742,0.012830695778438136
11.437709198,0.0058809583291928764,0.014738294422060962,0.007155596791499231,0.012960364726448412
11.484194781,0.0058586577644811535,0.014588840613820757,0.007156313813175414,0.012806640359944497
11.530476738,0.005836198571713436,0.014491341897555495,0.00715610734570738,0.013001631842710535
11.575965121,0.0058162333847445735,0.014644483229643178,0.007157917954708465,0.01334375804285744
11.626518735,0.005790412772020131,0.01384364612899214,0.007156749896936249,0.012780330634761097
11.672181679,0.005768151345958232,0.013863354983967019,0.007156925035119825,0.010100106731431167
11.717379641,0.005747665544662505,0.014514937656566284,0.007157673872415787,0.007513172556385314
11.763665946,0.005726254189265451,0.014576506737211323,0.007159324054198338,0.004664246519031499
11.809899762,0.005703986004924208,0.01450172126755555,0.007159396763736793,0.0071913914186684655
11.855385771,0.005683011029830046,0.014655712564644796,0.007159464156581025,0.009947207014614929
11.900824359,0.005659948054435099,0.014694984220336453,0.007158543145061687,0.012685143213232459
11.945745687,0.005638670381553135,0.01485075335550793,0.007158936544683788,0.010503239744764225
11.995663156,0.005615110146865499,0.013963343958312568,0.007160091752192653,0.007135375108169708
12.041833581,0.0055906988501825804,0.013872011131254393,0.007159652580003523,0.0046711133998926365
12.087210553,0.005570318253736182,0.014637258699407523,0.007161079986566463,0.004652443665725957
12.132550785,0.005549693140117636,0.014716433977435592,0.007163200682736824,0.004696467033900365
12.178463172,0.00552639907042143,0.0145950456572412,0.0071649889132280676,0.00461423790425086
12.22495699,0.0055073430980187256,0.014445335390947927,0.007166499848178409,0.0072787579896609325
12.270526207,0.0054858183460191655,0.014620107609074446,0.007165089837457216,0.01012011377225694
12.31676905,0.005461609288003549,0.01443981015842332,0.007162793354258943,0.012882493786276207
12.366943485,0.0054380660794074095,0.01389498311149482,0.00716291587303391,0.012435844934921869
12.413547132,0.005415173122419457,0.013783709816549923,0.0071625887923300125,0.012566946920261602
12.458997362000002,0.005396178109979473,0.014406355006051601,0.007164173708149583,0.012872093881150336
12.505169100000002,0.005374032376981204,0.014634989904466076,0.007163720680748899,0.012833334616672448
12.551585763,0.005350621469553228,0.014403450312531901,0.00716337149556574,0.012746117159501255
12.596414235,0.005329308000091094,0.014654744769644863,0.007163682462175451,0.012947064129258532
12.64166654,0.005305529651255353,0.014745639881933089,0.007161809748427486,0.013169398179276185
12.691834714,0.005280760317907931,0.01401431195316592,0.007161389550770277,0.01251320930417828
12.736567174,0.0052587632106749944,0.014133882010995434,0.007161603546700276,0.012829360426588691
12.782380242,0.005237779444379352,0.014605680150459618,0.007162200179404165,0.01015682527723633
12.828368473,0.0052149657763634364,0.014669788749337448,0.007162446215965677,0.007419930078792371
12.874274668,0.005189154919278795,0.014557779443384837,0.00716044471133139,0.004702281254744534
12.919713697,0.005168523750056967,0.01476015896175223,0.00716090602307031,0.00469659275574908
12.966485793,0.005144937695645165,0.01465066186419849,0.007160203854111612,0.004527807936261185
13.011820855000002,0.005121715401925544,0.014567283640312022,0.0071600822425477014,0.004620532115333027
13.061543304,0.005094282831505458,0.013838587122951981,0.0071560703682470115,0.006970200180366339
13.106992002,0.005073387387688548,0.01405543577478243,0.007156194622015807,0.009872873169880291
13.15212959,0.005048989711831241,0.014683630769006823,0.007152263438564873,0.012841701873907875
13.197696211,0.005029751815418272,0.014790208741231829,0.007154261284444159,0.010245826077400346
13.243811783,0.005006635882450815,0.01463007700087138,0.007153628182117953,0.007444990448903003
13.289231816,0.004983981554900506,0.014659595930597185,0.0071544083205645525,0.004812061292142176
13.334657811,0.004961014840333815,0.014718812730106424,0.007153435052357697,0.007485082655445235
13.380037087000002,0.00493741653670851,0.014721339435143869,0.007152023326853528,0.01035966279030411
13.428791941,0.004914985093538227,0.014091490662270997,0.007153065453531744,0.012820630030767768
13.474125992,0.004891769254138793,0.014203179296230209,0.007150820869619647,0.01288003149857666
13.518391196,0.004871398080985131,0.014905181183002415,0.007150883961867509,0.013092914763637043
13.564509453,0.004848988160132037,0.014718252256251185,0.007151770604607406,0.01296759526258183
13.610313314,0.004825352754888086,0.014510066184624394,0.007151565800300109,0.010355676969904394
13.657840221,0.004802337788770914,0.01433130131250586,0.00715279585864191,0.007276515502770422
13.702868682,0.004779834553057964,0.014370790889289314,0.007155498324722292,0.004787764707831987
13.750050565,0.004760869773465088,0.014341105554169328,0.007155473462138165,0.007450445046336672
13.801459731,0.004735523441263983,0.013477697534779379,0.007153250255492045,0.009811985015749482
13.846942082,0.004711554857210894,0.013618934516106174,0.007150433879769784,0.012864948666294385
13.893344297,0.00469088368551509,0.014495020362449207,0.007149583619337908,0.010130729542847388
13.939491068,0.0046681082726693374,0.014426841231562128,0.007149166862653569,0.007366454333217531
13.985578086,0.004645727599846802,0.014635246932254263,0.007148886941657525,0.004616705621236397
14.030363737,0.004619962237991911,0.014781575312114903,0.007144811703812593,0.007569433390433893
14.080652959,0.004595097728468481,0.014014639482224282,0.007143767038468952,0.009959507613206872
14.126553864000002,0.00456974725733495,0.013902329300947421,0.007140646150250071,0.012848432642477148
14.17200137,0.0045487554492640355,0.014534809423161986,0.007139677882329812,0.01297683394510872
14.21755167,0.004527147498849036,0.014700266624100202,0.007139626948280239,0.01305090675423445
14.264176717000002,0.004503669751832285,0.014567595437586454,0.007139118001847081,0.012932021166321452
14.310179115,0.004480848628154932,0.014632253806057188,0.007138006867045907,0.010188436834167761
14.355829114,0.004457188753181364,0.014674274490516462,0.007136694294289635,0.007485577219486947
14.40156724,0.004433441894485003,0.014676866006371272,0.007135447966782797,0.004764908469593534
14.4515805,0.004408798214998102,0.013915152602428133,0.007134834740312626,0.007023715741568692
14.497317174,0.004385924171632773,0.01387343043178255,0.007134542487998068,0.009936940317936292
14.543135582,0.004364105759840751,0.014552572470098203,0.007133508608678637,0.012841105054467833
14.589715314,0.004340672986364763,0.014609942400023395,0.007132292349136665,0.01275345205906355
14.635530687,0.004317807428972525,0.014599963428923073,0.00713180955278739,0.012783329672295046
14.681014882,0.004295351665630478,0.014856797016566739,0.007131178355108785,0.012873337348019077
14.727720642,0.00427122226941596,0.014550780164547186,0.007130090004398696,0.012996226840968579
14.773050505,0.004248273937704632,0.014665733239057514,0.0071292905750913365,0.013362146011462739
14.82291875,0.004222772389776099,0.013850336451359654,0.007128642196256414,0.012930693763179766
14.868487946,0.0041983198552481655,0.013976338799944548,0.0071264826173057065,0.01030117921384354
14.914398188000002,0.004182615125717281,0.014575841393850762,0.007130647192039398,0.007548976028485348
14.961184451,0.004156891238682209,0.014434814194726723,0.0071268983393595435,0.004593591834454498
