t_s,curvature,wheel_ate,ekf_ate,wheel_yaw_err,ekf_yaw_err
5.136605927000001,0.005175882629870898,0.017104530079063887,0.014504938634300359,0.0023773906957589297,0.000957018235079321
5.1814837030000005,0.004608228318003782,0.017210764891078128,0.014599954824145948,0.0022787898874394585,0.0009061254913365069
5.227809873,4.947518617015589e-06,0.01708809669390799,0.014462105347470175,0.0022390477315790136,0.0009011103018541355
5.276644329000001,0.004364492584985058,0.01633941389789248,0.011778546831172689,0.0022779677736961546,0.0009377041435465472
5.322399106000001,3.535331241089068e-05,0.016379940628801402,0.009884371101255375,0.00231004780741495,0.0009307199614285722
5.368384241,0.00022202924379044475,0.016685774819513697,0.008276102566340008,0.002309275845520098,0.0009218356371856196
5.414664505,0.004457772199506493,0.016701569325191123,0.009974979142408332,0.002264698123525033,0.0008730561594987307
5.461494611,0.004503498459795807,0.016560738518029392,0.012074580613597485,0.002251084662228564,0.0008238302182110857
5.508411491,0.004133733280031748,0.01643711534690985,0.014373712246134802,0.002294882369113793,0.0008609688286744799
5.553139082,0.0044574587358958695,0.016848368956282264,0.012439639874153929,0.0022802820899374687,0.0008085307780851814
5.598557021,3.714173892888084e-05,0.01697409644364226,0.010509969462655889,0.0022838182617519465,0.0008001698125705836
5.6481802320000005,5.5284741984351626e-05,0.01635875775051705,0.008258729312893667,0.0023154713776913916,0.0007908876603610615
5.693191991,0.0003966402132515867,0.01640127025155463,0.009972731603236074,0.0023131809095850997,0.0007850136552560727
5.739805216000001,0.004590785729341462,0.01683040880121593,0.01202047817690855,0.0022373999890654694,0.0007373233409837532
5.784745831,1.6507507805130217e-06,0.016865995634844148,0.014449128725732134,0.0022630505249936483,0.000735588335928572
5.830590499,3.262712637841503e-05,0.016866233519449443,0.014505193976819201,0.0023268294591436423,0.0007386767235368907
5.8757619210000005,0.003290537652311798,0.016801973738572534,0.014482590928324886,0.002397433882142863,0.0007743640981265898
5.922724658000001,0.021239578087062227,0.01663757460642651,0.014400992909164271,0.0021594809852722996,0.0005649053933329817
5.968766530000001,0.017060434371618527,0.016533650145137573,0.014492930555572055,0.0022953615761882595,0.0007561178598396445
6.017696787,0.0005927142131323393,0.016007749313879514,0.01421429577162886,0.002498660920571716,0.0007839459521412628
6.062629387,0.01840618857031906,0.016339008862756264,0.014514195960992838,0.002094136587250439,0.0006199956843602195
6.108144099,0.003919571797839083,0.01679287857731785,0.014479263396686306,0.0021302442927173537,0.000600793508093389
6.1533421420000005,0.004338314090146511,0.016869049931714987,0.014494353613429952,0.002275349194095888,0.0005772583051086855
6.198716779000001,0.00013169510819643904,0.01682848284188137,0.014482502710335354,0.002272146208269543,0.0005958668401406797
6.244655135,0.00418201817606878,0.016811468181035703,0.012293096520930675,0.0022554110711774378,0.0005878736149087516
6.293492576,8.381976877025465e-05,0.016195709905303775,0.009774428924651116,0.00229131261212423,0.0006231337719633245
6.3376206,0.00012807060554287375,0.016281469308946684,0.008410946390954197,0.002291546090241514,0.0006544704396236334
6.3825572070000005,0.004159504705025796,0.016847327416483548,0.010127640396740516,0.002279186520887766,0.0006305090498868182
6.428687627,0.00013826794953430976,0.016732122710801607,0.012214590878402909,0.002282450261082314,0.0006466568990988186
6.475187657,0.004114136126620593,0.01656492968790257,0.01446419873446982,0.0022717794575135564,0.0006231865261043801
6.5201644000000005,3.742028216180415e-05,0.016725220840012996,0.012303798796222227,0.0022748165943808907,0.0006515766522343647
6.565460188,7.658029841373093e-05,0.016719153743966306,0.01023502767906888,0.0023037213489591757,0.0006798649819250713
6.612534527,0.003924438293623211,0.01655974306561738,0.008266281203754515,0.0023471770717193863,0.0007493043156778789
6.657992833000001,0.008045173772686098,0.016501450778334346,0.00844090272898441,0.002266725333992081,0.0006852650968607321
6.708168691,3.62120637031893e-05,0.015948973902359283,0.00819791595385247,0.002299495015047892,0.0007027931516421226
6.7544493150000005,0.00012089905845336091,0.015771204521786538,0.00831702533306741,0.0022990620082672386,0.0007180854928696689
6.799842107000001,0.003950494878424138,0.01659652028462443,0.010049638702653433,0.0023685563304880475,0.000767759036242488
6.845972366000001,0.00802655688931786,0.01648661745435715,0.012122327564680747,0.00229215739743438,0.0006977071785185807
6.891950979000001,3.0138560846992846e-05,0.01662786493147465,0.014406012873782343,0.00229185601182591,0.0007076049261449668
6.936783779000001,0.0039378187764338435,0.016723623377098755,0.014722131375810108,0.00236051931342951,0.000760373343549503
6.982709130000001,0.003978504709634123,0.016576339937867248,0.014869810320067572,0.002325331049880308,0.0007343048387213891
7.031560537000001,5.1187765492954895e-05,0.016093928396697137,0.014560147926962523,0.0023248191722253786,0.0007483834296064806
7.0779071170000005,5.3074880979053773e-05,0.015804451334504012,0.014451197148909791,0.002324288423415588,0.0007601205225182817
7.1229777080000005,0.003927597504693736,0.01649454408583303,0.014543008660168038,0.0022850124483686507,0.0007327517957347318
7.168522077,0.003917791629914902,0.016631085156743206,0.01455941736390679,0.0023537192490152847,0.0007839621282204057
7.213760185000001,0.003930328887236101,0.016602340487950944,0.014646776004043419,0.0023187689731813954,0.0007546184356015395
7.259658976000001,0.0038633881600524944,0.016525917972912984,0.014629223447067196,0.0023574028547823644,0.0008033291979838708
7.305764669,3.737296538908197e-05,0.016432394123968536,0.014578712862013052,0.0023873396119635792,0.0008130777735497752
7.354942445000001,1.8147374136745498e-05,0.015991304885644805,0.014164172394209088,0.002391092496255798,0.0008220271383452271
7.401310896,0.004016448471944045,0.015783173947309083,0.014188802933774006,0.0023509280115363573,0.0007901012031368282
7.445156084000001,2.2315863557054172e-05,0.016688888163150502,0.014607063549517792,0.002350704852900787,0.0007976682713550787
7.491282456,5.811069367922528e-05,0.01666139588169383,0.014507508775785443,0.0023501237459639945,0.0008046289083312175
7.53712462,0.003927118496083182,0.016412755911393604,0.014451410990781838,0.002310852561003607,0.0007728407374179014
7.581889451,0.00017293929226447347,0.016592107275442525,0.014566597301483073,0.0023384593534450104,0.0007784185008330446
7.627598903000001,0.003795831311448339,0.01651508940524227,0.014783877257428182,0.002380963378581402,0.0008220675682482081
7.674186309,0.007936052443557884,0.016369410003249804,0.014868651770687863,0.0023318831020855413,0.0007484849634833424
7.723299383,0.0037173703701043337,0.015758102635764392,0.014562677466330243,0.0023726584552337115,0.0007917498283109836
7.769812588000001,0.007936199949298839,0.01558170182525089,0.012154787025674553,0.0023271375135194283,0.0007143569852097187
7.815675992,0.00017380359058627448,0.01627855615532179,0.010071098638020137,0.002325440317220817,0.0007145208465990649
7.861021243000001,0.004052935406662073,0.016335357510389767,0.008428204309683293,0.002345423563080651,0.0006758719026791482
7.908169522000001,0.004013122442758643,0.01603509981344334,0.008318855066204908,0.0023441509028421237,0.0006344154102975175
7.954987786,0.00022573792559654748,0.016038551244989825,0.008285798718365048,0.0023441680516294028,0.0006307470825910322
8.000569165,0.007779403196517265,0.01613396956156607,0.008368296047989677,0.00229744632224671,0.0005515793778196887
8.045495112000001,0.0002497681188984302,0.0164561784973739,0.010272004158798462,0.002356861301271884,0.0005484410618445956
8.095535152,0.004006924042299076,0.015632637000079747,0.01214446981661028,0.002358757778557763,0.0005076703036106522
8.142645319,0.003989943966553611,0.015457221121649174,0.014477402547357797,0.002353527457381599,0.0004671256128596646
8.188324434,0.003986984260162529,0.016110221565649785,0.014505559838945315,0.0023444571535460312,0.00043087548339659776
8.234524776,0.007622484591784939,0.016152179511866566,0.014450861970852677,0.0023018917387291893,0.000358311653786636
8.279939469,0.0014392552857511731,0.016370496346750522,0.014526231338127839,0.0023491715944166103,0.0003763029664041184
8.324768312,0.005846226585992653,0.01645770425575753,0.01462487932886356,0.002353346198320505,0.0003255347698356559
8.37163121,0.011087412054910928,0.016246398837977103,0.014412899128216146,0.002251688110178396,0.00022271007255803
8.41606797,0.00028633993798266033,0.016424013472277663,0.014586907214299522,0.002336940565359935,0.0002274793699457156
8.465740794,0.007295563869957888,0.01573456278196332,0.014193442282511553,0.0023424498616626543,0.0001729364213214346
8.512259881,0.00023163429458961105,0.015513563578351814,0.01428805371997759,0.002409930930839632,0.00018795555282569154
8.557309462000001,0.003734898861562641,0.01627611307955391,0.01460855003804261,0.0023733770222413852,0.000167394422931455
8.603702219,0.0036957794619318918,0.016102491560123375,0.014534227246199129,0.0023977887419777133,0.0001598616750366766
8.649850453,0.007159172323545349,0.016091107773162354,0.014497589473790352,0.002363304358686591,0.00011769229861968711
8.695149026000001,0.0036181404891255653,0.016098693293608232,0.014594160790313986,0.002360943661438686,0.00011039152922975859
8.741813348,0.00015636348824621393,0.016015909985838142,0.01463587224150792,0.0024245728423504254,0.00014638582654269428
8.790389183,0.0001681942650044732,0.015590972211934534,0.014383075127914808,0.002428691906280367,0.00018387467576985728
8.836543428,0.0036285807145208793,0.0156633320351755,0.01450278595893064,0.0024249107377389834,0.0001848408369404808
8.880957174,0.0033624455654468477,0.0163425027633588,0.014699103519656642,0.0024220663220804184,0.00019465938874141386
8.926729535,0.0037494887971778468,0.01628262980767077,0.014671135721021394,0.0024186159066439394,0.00020193642836519032
8.972751108,0.003616682995355447,0.016227385125050058,0.014608082545957517,0.002416535256229313,0.00021078529105267307
9.018964996,0.00011374898019056445,0.01603836183204162,0.012230253568418514,0.0024501073755067715,0.000266288355989186
9.064270312,0.00686226969714987,0.016209652020513218,0.010213791096209426,0.002444418251046354,0.00025331953577856225
9.10979797,0.003257649331223078,0.016219295242054618,0.008505137397549798,0.0024851095137981005,0.00034182303482088727
9.160243639,0.0034874456682043586,0.015549715105753138,0.008102971123834112,0.0024829750514370197,0.0003507277438643541
9.204356124,0.006775701786265742,0.015592048056273169,0.008312967835146484,0.002448881026261951,0.0003208633745614975
9.24943448,0.0003552356503622178,0.016280941821894976,0.008447443696210193,0.0024537941905298233,0.00036313806333865273
9.296458533,0.0038393710757755883,0.016098233703802117,0.008358018289169662,0.002445524142955513,0.0003480673466822459
9.34165341,0.006936657080114372,0.016101661899497896,0.008446419074674714,0.0024099149093439465,0.000300675785694704
9.388135476,7.526508944977195e-05,0.016099906667506297,0.008416214295549609,0.002443066336914601,0.0003225240118087669
9.432565102,8.860498152962748e-05,0.016231335787428733,0.010384709563293291,0.0024754526881989314,0.00032571357806476797
9.478604169,0.003357368508227765,0.01614820085383539,0.01267753592485282,0.0024761136099815673,0.00029609179403067287
9.52964705,0.0033409393674244114,0.015116185111871133,0.014675749371063423,0.0024807035138225686,0.00026706381874896934
9.576651777,0.003322365256108739,0.015155946574660701,0.012384053240392885,0.002447761969890383,0.00023200664227340795
9.624742062,8.066001284667834e-05,0.01545256318530198,0.010008096919679858,0.0024794698140064853,0.00022916820683382966
9.669544034,0.006552890374944553,0.015809834207059607,0.008541736389866496,0.002446186340817391,0.00016174640041777266
9.715389484,7.111782753810303e-05,0.015997243700856617,0.008474993675863324,0.002478443432641253,0.0001625223927566033
9.761896207,6.164651376039387e-05,0.01591077398635261,0.008386828489570395,0.0025120676939929254,0.00016352403064745502
9.806299082,7.79225323377375e-05,0.016141314003124782,0.008503866905067216,0.0025145650781919215,0.000164289709413179
9.853276928,0.003156089791600536,0.015944694124683398,0.01022963118369585,0.002513384198577384,0.00014538045972178892
9.902695411,0.0033698805169457557,0.015161635721599032,0.012152692307267144,0.0024831872724933035,0.00012534907963823727
9.947880448,0.003273717334550952,0.015486324268658702,0.014694445266241337,0.0024827882583435823,0.0001051085081855696
9.993824806,0.00542105475265231,0.015890726674515243,0.014679175066857753,0.002460655766916897,7.747715740968886e-05
10.039239078,0.0010083027996099503,0.016085858705208747,0.014653133722778827,0.002453920318397529,9.406098684117126e-05
10.084547951,4.111033367060202e-05,0.0161794942292914,0.014658086202141068,0.0025124764010651113,0.00012107705824826454
10.130264205,0.0001889878515459742,0.016044985851590265,0.012613479015779703,0.0024905182016810024,0.00016743344867231613
10.180400248,0.00018093697149446086,0.015277306035504886,0.00994441449680863,0.0025175949467270975,0.00021884726192089587
10.225847453,0.009455623728005236,0.015248463347151036,0.008466156557104323,0.0024570119180520322,0.000172536653177513
10.271792682,0.005497078777683129,0.01584832222570061,0.010142731884823352,0.002433226637052144,0.00014996660610933077
10.317928512,0.002141817166068094,0.01573510616193758,0.012203936187331057,0.00248893436609654,0.00020365844148884094
10.362997009,0.0030487376760923723,0.01591304771120365,0.01460179700663323,0.0025825022158683097,0.00026567284434930727
10.410282388,0.006416806658693375,0.01574080810349607,0.01440025536052768,0.0024951852529278007,0.0002634130096934584
10.454977397,0.006168804928474714,0.01593054795227902,0.014592235972129238,0.002460417464242859,0.0002604166013995268
10.5011938,0.003263987499080301,0.015841944520857847,0.014544854585274427,0.0024620266792543255,0.00028844667812499836
10.550331841,0.0031673774293139445,0.015224653179064454,0.01431546057432625,0.0024669608371636897,0.00031761782608041855
10.596333256,0.006204996208403202,0.015130069006777705,0.014563014192287251,0.0024726060896145263,0.00031252887550614616
10.642787279,0.0001910226273160731,0.015700421227437963,0.01474192862450302,0.0025024586128883364,0.0003681401002317841
10.688776972,0.006062593307021302,0.015689937174566217,0.012583846554478941,0.0024756946210415798,0.00037146910168717184
10.735820603,0.003221347399584573,0.01555977818533545,0.010359299233794148,0.002477892996825659,0.0004048423632858622
10.782483933,0.006116140650469504,0.015570004627056646,0.008574768232796055,0.0024818053479922497,0.0004087374888053219
10.829179885,0.006053532662919636,0.01555505588929073,0.010236338433410113,0.0024577890067303265,0.0003672162099137566
10.875493402,0.00021870125337386526,0.015581153913165863,0.012403862810718036,0.0024893470599591794,0.00038241380567338723
10.922571698,0.011194304590000925,0.015479054314797475,0.014714231942341435,0.002475030403256362,0.0002881424415654976
10.97407896,0.0021807179572785884,0.014654814435569636,0.014221259020685599,0.00254012678093396,0.0003401252745072192
11.02140186,0.003004217519642083,0.014712464597391605,0.014316177539030797,0.002575145086368469,0.00033803030714629756
11.06695164,0.005951555116245899,0.015396614365230989,0.014681173573563407,0.002515629535206454,0.0003054148227281672
11.112967502,0.003043647248368586,0.01574109290511845,0.014715970838833872,0.002515531980933794,0.0003190702589801475
11.158684639,0.0058100158618401565,0.015864628416070156,0.014796499270721115,0.0024907562396019323,0.0003049862045871876
11.205251847,0.00557422130249563,0.015671542169061838,0.014742327131386491,0.002500289659729038,0.00029407853754070956
11.250608971,0.0004418715163545528,0.015680757653045017,0.01501739457724729,0.0025024595654605797,0.00034317231478997456
11.30094901,0.008568062002378696,0.015062917584151556,0.014531358907629247,0.002449935651489099,0.0003171068642777719
11.346853992000002,0.003019970744677636,0.014964724721278258,0.014730179981155273,0.0024876458015716807,0.0003412701119991368
11.392773212000002,7.691382930552493e-05,0.015728314458979896,0.01469115125019281,0.002547857037703327,0.0004003175502926837
11.437709198,0.005640022930153421,0.01586830152666177,0.014804513476811129,0.0025283895739520723,0.0004025518026695707
11.484194781,0.0028739137734934417,0.01572126398406888,0.014670475953478965,0.002564305096123487,0.0004344691299946746
11.530476738,0.002871426555550727,0.015622426308365717,0.014840899666687045,0.0025430116461953034,0.00045069910266448687
11.575965121,0.005039809068563272,0.01575720342729374,0.015142379870834718,0.00252257571642156,0.0004443391054516077
11.626518735,0.0034646593183751406,0.015005846134594774,0.014647727476339462,0.002558177083614499,0.0004586343438273133
11.672181679,0.00550260071272568,0.015015464740105879,0.012378761325133708,0.0025045866473574208,0.00043408425110369464
11.717379641,0.002739511548988105,0.015611504552326355,0.010376900169409217,0.0025380671186510106,0.0004367561214553284
11.763665946,0.00017576965722909677,0.01566092384567549,0.008544654264703773,0.0025734014544078754,0.0004657894078277103
11.809899762,0.00812360297892667,0.015583176058372828,0.01014756485848222,0.0025263713098206964,0.0003899257175286053
