estimator,phase,phase_name,t0_s,t1_s,duration_s,n,ate_rmse_m,ate_mean_m,ate_max_m,yaw_abs_mean_rad,yaw_abs_max_rad
wheel,1,square,0.0,117.271759567,117.271759567,2119,0.29190185556813764,0.2377179857278718,0.48487517884846004,0.0749759416709834,0.15916959186356427
wheel,2,straight,117.271759567,142.986098472,25.714338905000005,454,0.34118293067526856,0.3407244232392015,0.37383304106792303,0.018595595542759726,0.030622301727473378
wheel,3,cw_rotation,142.986098472,183.870713519,40.88461504699998,716,0.3246317308023683,0.32458456396494834,0.3325442932537707,0.04826446300731613,0.13353349791354985
ekf,1,square,0.0,117.271759567,117.271759567,2119,0.2835391637213437,0.22161724084531353,0.4663803932473097,0.07646856227545036,0.1620714864727404
ekf,2,straight,117.271759567,142.986098472,25.714338905000005,454,0.4026535370090117,0.40228265551423836,0.43821186792668754,0.07046577550195195,0.10548409652954005
ekf,3,cw_rotation,142.986098472,183.870713519,40.88461504699998,716,0.3822614926488149,0.38222361147354,0.39001254008805014,0.08576332250350964,0.13873763481444668
