estimator,phase,phase_name,t0_s,t1_s,duration_s,n,ate_rmse_m,ate_mean_m,ate_max_m,yaw_abs_mean_rad,yaw_abs_max_rad
wheel,1,square,0.0,85.10292910800001,85.10292910800001,1968,0.34666198173115575,0.26949716810180563,0.6211438811722797,0.11637813878889683,0.2675906797018319
wheel,2,straight,85.10292910800001,110.86431068300001,25.761381575,579,0.6402399194648837,0.6246082945651706,0.8100521516013229,0.2632550609300403,0.270675398062183
wheel,3,cw_rotation,110.86431068300001,143.247511693,32.38320100999999,732,0.8149035783508398,0.8148770440268881,0.8253004360888527,0.2921509556136441,0.33049610846004596
ekf,1,square,0.0,85.10292910800001,85.10292910800001,1968,0.3623517687234265,0.2797941513138103,0.6499096808685879,0.06104564794749279,0.18540192606712447
ekf,2,straight,85.10292910800001,110.86431068300001,25.761381575,579,0.6699262447127222,0.6557885229889733,0.8386912517673911,0.23210618737426963,0.2547246621336461
ekf,3,cw_rotation,110.86431068300001,143.247511693,32.38320100999999,732,0.8399222532913303,0.8399007859911041,0.8496250962991934,0.09922295991633963,0.2203288824220997
