t_s,wheel_cte,wheel_ale,ekf_cte,ekf_ale,orb_cte,orb_ale
1.1407946450000002,0.010396679648728983,0.01459163385899259,0.0066714405072150025,0.006884002432644609,-0.0544065262173039,-0.03245108968290859
1.187046605,0.010376829831627016,0.014339997097606274,0.00667271738193945,0.009652598244527784,-0.052784622901223835,-0.0263527224273491
1.232245258,0.010358892581223335,0.014274784944475871,0.006675053243740214,0.012546765747371973,-0.04598793010328225,-0.02522449965775403
1.277167077,0.01033982710857117,0.014473069035071295,0.006678164629281078,0.009855944289855787,-0.05350806371350809,-0.03599528755073338
1.322817137,0.010320957226849324,0.014679339956087119,0.0066824656298988495,0.0068387318657705636,-0.053163672085155766,-0.03456304704650215
1.368107945,0.010301775288423522,0.014645373593695263,0.006687733005983752,0.00391126634429484,-0.053021494786950965,-0.03474346833165896
1.416943121,0.01028132992590061,0.013892189432772314,0.006689300730863517,0.006372964712475846,-0.0536706731135464,-0.03599005094006616
1.46089931,0.010264498983703355,0.01413952793677377,0.006691923167788005,0.009487101806658614,-0.0524250773997531,-0.03568821930053069
1.506042158,0.010245928288383579,0.01471825612213018,0.006693285144665233,0.012461383741079033,-0.052509071275474085,-0.0359477214325294
1.551563934,0.010227617819339353,0.014695608186644926,0.006696547273748739,0.012357538577582306,-0.051693640447716106,-0.030766524183290636
1.595949065,0.010208610161931635,0.014687765851357512,0.006699703652779537,0.012424259123221624,-0.050873576907462664,-0.03349944599418027
1.6404424320000002,0.010190454248567066,0.014845021044437747,0.006703646343896179,0.01246436567244971,-0.052259549653876365,-0.03527488398494232
1.68538513,0.01017156098314525,0.014893093462125551,0.006706166916208143,0.012749252757219914,-0.05386984294009724,-0.035175916944943306
1.7313494150000002,0.01015087797624916,0.014614941421569192,0.0067082930012672985,0.012855589085623181,-0.051430919952387286,-0.034095206419226205
1.77988274,0.01013154542018709,0.014003444781617963,0.00671298544802869,0.012503404660737896,-0.050242624971923944,-0.033311769350447856
1.824766537,0.01011199953595943,0.01405268752690903,0.006715120025888229,0.012518202967238,-0.04897302017116842,-0.03230275636804601
1.86978555,0.010094561249807664,0.014654747960472008,0.006718486980159048,0.012505066566190664,-0.04829231336910736,-0.03453038839882127
1.914521196,0.010075953091152364,0.01469305258894001,0.006722296760864858,0.012545857572494995,-0.04949677131328006,-0.03574536043547714
1.9595618,0.010055582577439206,0.014692394848963128,0.006724031637098616,0.012531139279301965,-0.048990802058536384,-0.034356731992788214
2.004406663,0.010036054809538389,0.014749954589872482,0.006726634936946338,0.012552094802293093,-0.04968789816257802,-0.03638372711582747
2.049897981,0.010017676801489314,0.0146797439922722,0.0067309067065265665,0.012452871913959832,-0.04881851526398517,-0.032205350728986885
2.0952532120000003,0.009997949708468009,0.014592383539521138,0.006733290077974307,0.012635389281476539,-0.04729957399374765,-0.03251392980311583
2.143549747,0.009977358963173876,0.014018772678312665,0.006736375341803473,0.012293017235438321,-0.04737322227482243,-0.035807314875467365
2.189473114,0.009956505351823632,0.013811124246951604,0.0067386780711003805,0.012375835235625297,-0.046684454954431624,-0.03597919660374236
2.2348790910000003,0.00993891121629341,0.014434384571472942,0.006741583877211838,0.012420468214589248,-0.04615441371889104,-0.03145490717304147
2.2799747900000003,0.00992001064620722,0.01458311601704865,0.006744594719847241,0.012521456513663511,-0.044472231142270405,-0.03213279654141605
2.325554285,0.00989968246751408,0.014645351205505513,0.006746908684692254,0.012535086861155773,-0.04593650042519792,-0.034911833544176436
2.370745775,0.009879782769654875,0.014600342809085941,0.006749102380414942,0.01271291307005374,-0.047046618599145815,-0.03638735152824648
2.4154830840000003,0.00986082812919304,0.014685082076904365,0.00675208312815029,0.012973481654740061,-0.0468141176212345,-0.036106021234844354
2.464203774,0.009840206079492538,0.01404521036746631,0.00675563282359129,0.012516032858221574,-0.04598084327570287,-0.03218948033454676
2.509999559,0.009819953320211723,0.013906282836087839,0.006758528010309804,0.009902013579232507,-0.04336456454606953,-0.033758547793665154
2.556042062,0.009800679684997017,0.014333604291480406,0.006761848015444378,0.007198691355732182,-0.04203439363970383,-0.03341793317908854
2.602410684,0.009781378500089158,0.014266907389858176,0.006766398915243901,0.004416691575102956,-0.04631349633013353,-0.037078953019362045
2.64832322,0.009761470019120574,0.014298703447631655,0.006767780744611032,0.006974785086592759,-0.04526054668600933,-0.03342397070954998
2.6941670770000004,0.009741062905888796,0.01436197481420102,0.006768719971670495,0.009695807190016222,-0.04375459116521157,-0.03499124926064102
2.7395456520000003,0.009721512166969107,0.014513854147351976,0.006770001078444804,0.01247336100827126,-0.04286696123468939,-0.03138226214628024
2.78483626,0.009701460362936934,0.014639884841047382,0.00677148622073761,0.012809473352393037,-0.04329109813131885,-0.03367631380792899
2.834634482,0.009679806344248731,0.013873192560087311,0.006774115402432672,0.012331505121666645,-0.04333297820648422,-0.035749873779834775
2.8804417090000003,0.009659679974137062,0.013812860764423842,0.006776815227089846,0.012559701352517253,-0.04164331809119031,-0.03359005756885889
2.9265886400000003,0.009639594537728698,0.01441474002968904,0.0067776283216410115,0.01244695524622771,-0.04028151919326754,-0.033464889500065556
2.9720806690000003,0.009623953643751503,0.014453131836331727,0.0067839173349081554,0.012455214555890643,-0.039503441246344806,-0.030839319582658488
3.017175256,0.00959326056389682,0.014570717351794582,0.006776946955743475,0.012473496079158266,-0.03892826637335948,-0.02767280858117627
3.062450735,0.009579815505638644,0.01464132437303723,0.0067837257372899045,0.012571706929885912,-0.04103723422733767,-0.03360844752916992
3.10784544,0.00956931888014846,0.014573948282990839,0.006794020793902736,0.012547279071081415,-0.040513999496799014,-0.034729765525761076
3.153753448,0.009555253212134589,0.014328334618097604,0.006803779634808594,0.01251612642405181,-0.03935411946917304,-0.03162068956398852
3.202906668,0.00953058706865859,0.013846675575716791,0.006805234669433197,0.012035099864142083,-0.03952035641319439,-0.032679829629842415
3.247979062,0.009509131318972946,0.014037629226738894,0.006806210773409083,0.01235494709943406,-0.038727384206486644,-0.03235091844973329
3.2940830620000003,0.009490123196402096,0.014510258382648524,0.0068073992349955694,0.012488546366613902,-0.03730401594897092,-0.03371555109093943
3.339148653,0.009471623777375341,0.014590400077827527,0.006810574454396052,0.01265219083876488,-0.03615376201748351,-0.02980533652995701
3.3843799490000004,0.00945142755583693,0.014670154539553228,0.0068121430669968635,0.012766873491522094,-0.03409873400652248,-0.030717231589863413
3.4301995190000003,0.009430698500241691,0.014432921174917799,0.006814253368423318,0.012787609291454413,-0.03358449670074929,-0.030600651074532657
3.476786805,0.009412588026602012,0.01436859681722093,0.0068184273591734386,0.012783766959911635,-0.033002784818684544,-0.026434870255977717
3.5255083770000004,0.00938865651041007,0.013831640765802533,0.006818151575347896,0.012424320646897693,-0.0326272747606793,-0.03009903756956001
3.5723743700000004,0.009370219156068057,0.013789047984127608,0.006821881176552821,0.012339159888026488,-0.03424050650562591,-0.03156822162426649
3.617840461,0.009352947892376014,0.014313671570255723,0.006823451275184051,0.009812360628601502,-0.03424608273048671,-0.029527855448050744
3.66377502,0.009330963778541718,0.014272298330798133,0.006822193176396504,0.007164801149248328,-0.03389374655732359,-0.03126383956474389
3.71060229,0.009311330901297243,0.014142533825161578,0.006823142657705803,0.004314120283432758,-0.03387596695818791,-0.033266704345109775
3.75710199,0.00928950540148565,0.014125529492847424,0.006824319533280385,0.004355392061344343,-0.03372653508747603,-0.03344293365541648
3.803167967,0.009269125190456006,0.014406294843101648,0.006825641823336675,0.004563223155257301,-0.03282471758120021,-0.030457440614306136
3.852334502,0.009249429129812562,0.01369268150721713,0.006829896613853468,0.004223210060321399,-0.03300202964735685,-0.03477141803425329
3.897517145,0.009229173780437555,0.013848214879762661,0.006834704263566496,0.0044579514325152085,-0.03256834741918125,-0.033352840268406375
3.945157808,0.009210089333762841,0.014207547776250665,0.006840641831176385,0.004248703006162128,-0.034201746316699394,-0.03641708973619605
3.990674765,0.009191025332217289,0.014259660657918312,0.006846886349743225,0.004419002053381684,-0.03454295585958583,-0.03755460880103337
4.036661001000001,0.009170784725481933,0.014327553468429104,0.006849846327748308,0.0043570377299426664,-0.034039416068732266,-0.03739523641293278
4.082026441,0.009150727584242145,0.01450944278103664,0.006851751308228007,0.004403439516606821,-0.032841589292564345,-0.0356267216361398
4.127591730000001,0.009129419074333844,0.0145314046482436,0.006853539583501497,0.004411579956684959,-0.03409534147198105,-0.038076030652943814
4.173054975,0.009109092344472006,0.014591497447489653,0.00685444674153604,0.007212562264332958,-0.033380097422024,-0.03644605351528725
4.221941028000001,0.009087852135952363,0.013943077210561256,0.006856211635684718,0.009676397922928173,-0.031231489443753195,-0.03509099837014198
4.267494865000001,0.009069056886579285,0.013955408329755541,0.006858680020342056,0.012540265191678657,-0.030582487552361218,-0.037271981361802514
4.3118996140000005,0.009051974534442531,0.014763731850003963,0.006862447500506361,0.012680836918214073,-0.03243476129045168,-0.037404429772002465
4.357354463,0.009032763866929477,0.014705901827928988,0.006866181522536431,0.012622960161774208,-0.03244761463664959,-0.03397724450064469
4.402442968,0.009013282576556278,0.01469299402108041,0.006869393772824483,0.012632907647542246,-0.03211988113214368,-0.03602446631989876
4.446703503,0.008994687610499904,0.014894969983665596,0.006873999131634833,0.010098697645981635,-0.03125446922641522,-0.03425603947117004
4.491809231,0.008975657982748443,0.014904454660063373,0.006878824381337211,0.007323658767109152,-0.030239803925767802,-0.03294297434586272
4.536829486,0.008956319081887624,0.014893820295816113,0.006883398835125365,0.004569183305838303,-0.029393848422853135,-0.03474576748091813
4.585955564000001,0.008935168803390016,0.0139994461307833,0.006886055820657639,0.006900037355511953,-0.028654892965365605,-0.034432465571838274
4.6321940790000005,0.008915597764193301,0.013775935500629003,0.006888498326365495,0.00975662577965916,-0.02815317021995539,-0.03475226554876777
4.6778906970000005,0.008898454798023663,0.014453541662786687,0.006891273112301327,0.01267780952883208,-0.029972744018288356,-0.03466201087797226
4.7228538040000005,0.008879500081610118,0.014655066101421204,0.006894499617469643,0.01278171309954851,-0.030297091300567465,-0.03509582804706656
4.769001146,0.008860371374039288,0.014560948681478874,0.006898340084555699,0.01259192411503109,-0.029013934007007202,-0.04003489468019241
4.8142461270000005,0.008841374426041207,0.014621505923754854,0.006901921274761275,0.012568147384449136,-0.029459005766963586,-0.04225890161775654
4.860145489000001,0.008820753963350447,0.014433310433979815,0.006904524893474203,0.01274697463912557,-0.028827333299872415,-0.038921277709744594
4.909625838,0.008800038692725522,0.013740987012583923,0.006908290246806341,0.012294164470364898,-0.02890057715706194,-0.04120272969238383
4.954407742,0.008782242769205235,0.013965452065442675,0.006912510419770632,0.012672954162223271,-0.027465736266579936,-0.03856339367132808
5.001468876000001,0.008763796374262634,0.014334542351019313,0.006916068317643711,0.012430544410967564,-0.029151818664985226,-0.039886927180272584
5.046490675,0.008744357245055595,0.014414382525693319,0.006919146793879249,0.012550872620991424,-0.02899682573032381,-0.040528007890483886
5.091552619000001,0.008726582582375096,0.014626261464723131,0.006923571956301554,0.012667137358912518,-0.028675485437801525,-0.041130648901089056
5.136605927000001,0.008706699944757184,0.01472271460354939,0.0069264218266207565,0.012744329149254219,-0.028338102183522177,-0.036946130393140986
5.1814837030000005,0.008686659765422003,0.014857737723346918,0.006929100763439575,0.01285092383749914,-0.028828841007104585,-0.040474775471615376
5.227809873,0.008666828499621701,0.01472715628960643,0.006932246584165443,0.012692377569929598,-0.0286464942265927,-0.04109818151925119
5.276644329000001,0.008646152176125384,0.013864360752444526,0.006937331476593922,0.009518802311109702,-0.02832364110916393,-0.036533338045181295
5.322399106000001,0.008626813501736268,0.01392409938952318,0.006941567262541777,0.007036720543473403,-0.02720650807609703,-0.040003950686933895
5.368384241,0.008608148153665446,0.014293875146091895,0.006945941195207638,0.004499752726683677,-0.026576970862102547,-0.04081740112672534
5.414664505,0.008588438456146897,0.014324145447779501,0.006947940460865481,0.007157257312948141,-0.02630624840588836,-0.039744180752342324
5.461494611,0.008567950849590384,0.01417209506394682,0.00694942505805709,0.009874258876326487,-0.026173694185389347,-0.04019810934379478
5.508411491,0.008548702896053445,0.014039175179569017,0.006951873845903934,0.012580741383770768,-0.025652045606386554,-0.04228274121858055
5.553139082,0.008529871151890701,0.014529584805463598,0.006954586391128363,0.010313988962907247,-0.025248337159259678,-0.04237123382648305
5.598557021,0.008511013632865652,0.0146861362181904,0.0069581551758627225,0.007876771842231695,-0.02548645492622279,-0.041604779330402936
5.6481802320000005,0.008489681551565847,0.01398335661753301,0.006961716525500092,0.004443097217283009,-0.025138037477044444,-0.043138071251161696
5.693191991,0.008470165574528215,0.014044855321597586,0.006964619072742305,0.00713788881965653,-0.025031664973597642,-0.0405061660676089
5.739805216000001,0.00845154245747966,0.014554521308015086,0.006967543244204767,0.009795163946645874,-0.025121427822760282,-0.040899645556093954
5.784745831,0.008433014173148724,0.014606371236897089,0.006971137726503439,0.012656245878257028,-0.02491392056212989,-0.042224693956280826
5.830590499,0.008414141363837974,0.014617525722294824,0.006974641033803548,0.012718295277069793,-0.023691852823188086,-0.04207647743207729
5.8757619210000005,0.00839537986743592,0.014554171855283718,0.006978327810694102,0.012690483874293034,-0.022820556550969418,-0.040309123482985605
5.922724658000001,0.008371554533094424,0.014377967988691393,0.006978447837519624,0.012597216460346202,-0.02327381493205482,-0.041301390237742534
5.968766530000001,0.008359864597639934,0.014264440088238097,0.006988772891721346,0.012696538487185197,-0.023243328311702744,-0.04144251249470314
6.017696787,0.008332703527799868,0.013667995098543226,0.006986115105226879,0.012379030657521892,-0.022820302770193,-0.0421855541963293
6.062629387,0.008314174959986707,0.01406547920804541,0.006989515377025634,0.012720399332899222,-0.02167852757704932,-0.03953093846317856
6.108144099,0.00829685257271011,0.014600103023583577,0.006992353739873178,0.012678961222714636,-0.019890307537391943,-0.03783058296717083
6.1533421420000005,0.008277319995337668,0.014698667262492767,0.00699495766983552,0.012694756944044228,-0.021165109360910535,-0.039941004495024794
6.198716779000001,0.008257799868227104,0.01466310253990621,0.006998580124958557,0.01267922556741562,-0.02332310543132004,-0.04451430526252154
6.244655135,0.00823776439570833,0.014654852444251224,0.007001907818694682,0.01010413326176076,-0.02328561405690319,-0.04569973692061775
6.293492576,0.00821687712470832,0.01395650205653981,0.007006411327970237,0.006815398822251468,-0.020739840650809492,-0.04514189587545212
6.3376206,0.008197410584752417,0.014067291941349688,0.007010202852345316,0.0046476956828599494,-0.020156295626657755,-0.03864643757635179
6.3825572070000005,0.008178598486948959,0.014728983938733668,0.007011480212786027,0.007308094500716339,-0.01930537899001465,-0.03387366000899513
6.428687627,0.008159052951372162,0.014608004153409463,0.00701350642826711,0.010000347889319625,-0.0216661807969273,-0.0448695897086075
6.475187657,0.008138281892319608,0.014427933441983253,0.007014674009477443,0.012649402893852342,-0.020737337420538404,-0.04641425018249183
6.5201644000000005,0.00811905961056309,0.014622376112907513,0.007018216024409662,0.010105845271556405,-0.020717431824769296,-0.04354725695212447
6.565460188,0.008099614179280927,0.014626221386987612,0.007022155686648604,0.007446148071571958,-0.02049749822121566,-0.04265759755447736
6.612534527,0.008079963865768697,0.014454731900908267,0.0070262055761120094,0.004354749147971409,-0.020431824938572325,-0.043263841595402266
6.657992833000001,0.008058957575569691,0.014399690294758391,0.007028374979364446,0.004674482220483919,-0.020103082259216462,-0.04352247870180896
6.708168691,0.008036603898478902,0.01377616660457804,0.007030138457906767,0.004216986987066606,-0.020069612689052826,-0.04578567613907541
6.7544493150000005,0.008016269379254988,0.013581985028236446,0.007032813305249954,0.004439870201299161,-0.020123779253430507,-0.045306702030149866
6.799842107000001,0.007999287895886553,0.014541522572161179,0.007034713008362198,0.007176910961120351,-0.018364701482985666,-0.045401972399845975
6.845972366000001,0.00797782987467661,0.014427847572560198,0.007035529726178223,0.009871785403739347,-0.018356832707935585,-0.04489685847664381
6.891950979000001,0.007958059381643767,0.01459983503528708,0.007036799058374955,0.012570468007661288,-0.02000060545154184,-0.04157595500255493
6.936783779000001,0.007938871327141741,0.014719167806303814,0.007039593595557611,0.012930014472381563,-0.019939288282991588,-0.043288360927656346
6.982709130000001,0.007917731559739152,0.014563123726853498,0.007041435209977456,0.013096925178776803,-0.018896794846712785,-0.043466064347316626
7.031560537000001,0.007896624981812336,0.014023474788176853,0.007044351653229649,0.012742645621717327,-0.01915420098065607,-0.04266946260941887
7.0779071170000005,0.007875899558068705,0.013702222014546359,0.007046926781896881,0.012616573305269657,-0.01702871168198483,-0.04461537873833379
7.1229777080000005,0.007857098002844138,0.014502965061434576,0.007048799882884987,0.012720594369005056,-0.01569584366737676,-0.043333826241263744
7.168522077,0.007838074213365328,0.014668250956287245,0.007051942050998893,0.012737611522015581,-0.0166612013504483,-0.04214108046559963
7.213760185000001,0.007816973809102849,0.014646932448320204,0.007053443685075721,0.012836548581845802,-0.016785065872689308,-0.040534445410109816
7.259658976000001,0.007796869587492673,0.014571025683975725,0.007055983871758297,0.012815118815902856,-0.01666593740089102,-0.04231647005367436
7.305764669,0.007776381426929073,0.014475892668445296,0.0070583954205110854,0.012756093555659306,-0.016485587376614232,-0.04185811046804867
7.354942445000001,0.007755047237847388,0.013985030364085842,0.0070610132031527426,0.012278675505028114,-0.016880113943191714,-0.044089773635977644
7.401310896,0.007733659103477778,0.013758600827199378,0.007062850014742981,0.012306026099546471,-0.014200774952868735,-0.0442844424861129
7.445156084000001,0.007715925394869771,0.014798090533002855,0.007065130547824886,0.012784765773444697,-0.015723292317042902,-0.0422429913296261
7.491282456,0.007695934559691106,0.014777506690219303,0.007067759689094533,0.012669435025158065,-0.015477255436842308,-0.04161847967367274
7.53712462,0.007674548767828927,0.014507923966481253,0.007069636970240453,0.012604106978818433,-0.01383673478320397,-0.044320534356624815
7.581889451,0.007655437240584156,0.014720472291854973,0.007072635321231967,0.012734346726724381,-0.015732994223510877,-0.041008361445809535
7.627598903000001,0.007635851741408387,0.014643836459288117,0.007075501688056707,0.012980766642421737,-0.015349714151208168,-0.041303440814657914
7.674186309,0.00761434743137635,0.014490662408902748,0.007077009124267038,0.013076419515028585,-0.015178202865256821,-0.041720719500942804
7.723299383,0.007593132036327203,0.013808046370076623,0.007080191013910107,0.012725661876496217,-0.012519339370600893,-0.04272952580287957
7.769812588000001,0.0075713169508408226,0.013618538519273547,0.007082518820404726,0.00987809570707428,-0.013416238376974731,-0.043606941657767434
7.815675992,0.007552841020868307,0.014420332278260927,0.007085902323851566,0.007156606460716284,-0.012173625585251391,-0.04284347907276419
7.861021243000001,0.007532113779745759,0.014495211864654182,0.007089319911488882,0.004558088533402054,-0.010398605746517795,-0.042423538946275895
7.908169522000001,0.007510394718307169,0.01416751203289817,0.007090567399706503,0.004350540605803192,-0.010920176447470951,-0.04288297655693559
7.954987786,0.007490204328003265,0.01418210016756777,0.007092243566723995,0.004284220068054627,-0.011291050698968044,-0.0433554889040171
8.000569165,0.00746928376101359,0.01430086619443029,0.007093765698954042,0.00443924170947502,-0.010969388664350446,-0.037965539621307866
8.045495112000001,0.007449979009660557,0.014673228121073025,0.007094665133862602,0.007428310445634812,-0.011125077903781984,-0.03164521618521178
8.095535152,0.007426936209425123,0.013755724558066444,0.00709558614894513,0.009856003466388194,-0.009573227375203055,-0.040365012918983256
8.142645319,0.007405666703793502,0.013567674283969289,0.007096538648650211,0.012618808332265604,-0.010398639042506255,-0.04590002226718973
8.188324434,0.007386548007391857,0.014317057918050855,0.0070979198841766115,0.012650328041558193,-0.010319971358500421,-0.043896331380834964
8.234524776,0.007365130116984851,0.014375248218498518,0.007098998873822971,0.01258696256807401,-0.009786400176948432,-0.04461049495440713
8.279939469,0.007345736729595782,0.014629877051378103,0.007101723302080247,0.012671895005463773,-0.009441142554915308,-0.04449633290440898
8.324768312,0.007324027122765766,0.014738203963677898,0.007101806740956263,0.012784812724397994,-0.008856076245052998,-0.04359185190959608
8.37163121,0.007299871121966121,0.014514039989103961,0.007100781031667879,0.012542351056338654,-0.007512236355477959,-0.04334194199782293
8.41606797,0.007281358280062978,0.014721753976171334,0.007104419915209753,0.01273990108858599,-0.00722968545087688,-0.04350903921909291
8.465740794,0.007258648912700339,0.013960246484274536,0.0071056553822545125,0.012286719066358774,-0.0077190443013332,-0.042924063504763986
8.512259881,0.007237648157760491,0.013721774813923676,0.007107702402033454,0.012394718458645735,-0.00754958254372572,-0.04388115946563612
8.557309462000001,0.007219090240726477,0.014587549248406108,0.007109817837859806,0.012761670130764438,-0.006945492050912304,-0.0440055513681408
8.603702219,0.007197882791511042,0.014404190979139152,0.00711105718763266,0.012675828466746265,-0.006942072376939955,-0.043919569880417925
8.649850453,0.0071763032330066775,0.014402236676136935,0.007111948538064931,0.012633300777804387,-0.0061372345102417136,-0.04240918000114132
8.695149026000001,0.0071551197919925424,0.014421240810828425,0.007113363030777594,0.012743217630014202,-0.006981096505832589,-0.04238800381564037
8.741813348,0.007134487119629855,0.01433905388142138,0.0071149826953218085,0.012790065578995804,-0.007009298598261571,-0.04290227663810778
8.790389183,0.007112745454803464,0.013873978038345289,0.0071168012188455075,0.012498959578568154,-0.005603944558515255,-0.04448880894733051
8.836543428,0.007091722551113802,0.01396593862589189,0.007118074639039659,0.01263581473446078,-0.00588993316045823,-0.044029190628343685
8.880957174,0.00707159629335779,0.014733292993562522,0.0071180499874286245,0.012860676835145562,-0.004484810284338608,-0.04375001499381214
8.926729535,0.007048511256978745,0.01467796043440275,0.007117367368385926,0.012829080445926948,-0.0038400529677520647,-0.04342221406785971
8.972751108,0.007027762208860241,0.014626639611763588,0.007119314866613917,0.01275583911389285,-0.0044954744537795115,-0.04323599507525695
9.018964996,0.007006373968220506,0.01442705008215233,0.007120643699748698,0.00994361783502579,-0.0036619064580395836,-0.04472708591024669
9.064270312,0.006985399765144149,0.014627269353753362,0.007122273867977519,0.007320843087140408,-0.0030251658860037936,-0.04393618556375174
9.10979797,0.006965400030952339,0.014647482396567156,0.007124982843109671,0.004644564741350149,-0.0030179195517707237,-0.04365778678457778
9.160243639,0.006942517602910277,0.0139138452342754,0.007127570761654321,0.0038543321174102137,-0.0018770551138604574,-0.04698824840210042
9.204356124,0.006920987499331226,0.013971825028364507,0.00712979908661897,0.004274505727289099,-0.0012028026494480054,-0.04362440635909076
9.24943448,0.006903342219037366,0.014744929054247267,0.007133657966809293,0.004524403719079414,-0.0020258247145122053,-0.04429078885230522
9.296458533,0.0068773497253469896,0.014555246103639063,0.007129079210861323,0.004362648201191503,-0.0015596921006926874,-0.04329066657567593
9.34165341,0.006855059945329522,0.014569545945968288,0.007128190129762247,0.0045311036910436,-0.00010256410288848433,-0.044373518552323674
9.388135476,0.006834603071680223,0.014577214945077577,0.007128769403124508,0.004473623795726396,0.0014986549853411519,-0.046378246429156264
9.432565102,0.006813976612511878,0.014731801796399715,0.0071291950684523155,0.007550944999793754,-0.00046013138022675,-0.04487348857210699
9.478604169,0.00679259143198319,0.014650088479390103,0.007129895242656462,0.010482581311617794,-0.0008756878424925542,-0.04413140902988515
9.52964705,0.006767979250515623,0.013516416285426564,0.0071301928335608215,0.012827235468272436,-0.0009668980998351407,-0.04280277586313005
9.576651777,0.0067471140681761,0.013571262591409452,0.007131982667535521,0.010124208506883808,7.908639313662812e-05,-0.04277652406383756
9.624742062,0.0067261751790459725,0.013911875375251745,0.007133193812003042,0.007019939458008663,0.0006814631901000816,-0.04343150873139728
9.669544034,0.006705057010379648,0.014317578990257774,0.007134781000897754,0.004696398686568035,0.0001628377614970558,-0.04576936258073777
9.715389484,0.006684467570928966,0.014533743472271545,0.007135840918114825,0.0045722305494453695,-4.884296791745615e-05,-0.044404348123937606
9.761896207,0.0066632162108099975,0.014448331342158298,0.0071372382024668035,0.0044043981376253975,0.0007180315756985581,-0.04326342651266973
9.806299082,0.006642674402308927,0.0147111146597524,0.007138556467381985,0.004621337890816503,0.0025746906500497607,-0.044774403866186245
9.853276928,0.006618223897394867,0.014506287711667128,0.007136711017759429,0.007328895551407029,0.003784347553523386,-0.04520090663544952
9.902695411,0.0065932262999044465,0.013653005702508006,0.007135918086863684,0.009837001747111858,0.004289763177925383,-0.039598813668057266
9.947880448,0.006572557536821968,0.01402240089211588,0.007136266622675179,0.012845248941638096,0.0045050290435794315,-0.033525357301836055
9.993824806,0.006552619360509275,0.01447682194960031,0.0071375189769620345,0.012827080864209327,0.0047646788493911066,-0.04081714056863519
10.039239078,0.006534151316562069,0.014698969925005299,0.0071408238421394885,0.01279542741580641,0.004746002467361901,-0.04268090090504267
10.084547951,0.006512514660159412,0.014810914432163954,0.007141507870846344,0.012800717028355798,0.0050230613751971335,-0.04461583232345199
