t_ns,x,y,yaw
1778693310797107119,-0.0020420539069860096,5.655249355795617e-07,4.9034873726182427e-05
1778693310798465849,-0.00204753722402452,-2.4201453900987174e-08,5.376926665896323e-05
1778693310799997940,-0.002054212717995771,6.9874866806341e-07,-2.0238468661196784e-05
1778693310801357952,-0.0020611281941071654,-4.853742510691243e-07,5.1036267252594055e-05
1778693310804434245,-0.0020666105707920256,4.746197279500841e-07,-1.382701077691722e-05
1778693310805488535,-0.002073047863724088,6.012486459348204e-07,4.699302410384037e-05
1778693310806438085,-0.0020802012047849883,-2.2497194764230665e-07,5.21135766335294e-05
1778693310807550195,-0.0020861611624340103,4.971535628589207e-07,-1.2643735284429354e-05
1778693310836415183,-0.002092120635869778,7.424414573391832e-07,5.20535255140064e-05
1778693310853076690,-0.0020995124563445394,3.933329629950026e-07,-7.929690995418279e-06
1778693310853974031,-0.0021049954766128084,8.764901709585002e-07,4.1662272223536866e-05
1778693310871133798,-0.0021116725616701065,-1.8869821465651678e-07,5.261295283657415e-05
1778693310903246607,-0.002117393372826096,5.331519500640322e-07,5.8111822903609464e-05
1778693310903967300,-0.0021238306259156194,8.98199464817938e-07,4.3811641968061316e-05
1778693310920863315,-0.0021305079622773305,-4.054073591352623e-07,-1.5929114187125456e-05
1778693310937039668,-0.002136944195851224,4.364766450192693e-07,5.6461986435058135e-05
1778693310954032467,-0.0021426657246524086,8.006994074824631e-07,-1.8920335459743146e-05
1778693310970864440,-0.002149581168070253,9.341371709515185e-08,-2.1853714973162362e-05
1778693310987233149,-0.0021557791934559683,1.0055788529396873e-07,5.44035565544345e-05
1778693311004715582,-0.002161739539809491,4.650557470896417e-07,-2.123794413587664e-05
1778693311036415864,-0.0021679399331671584,-4.814728170645952e-07,-1.86999130106092e-05
1778693311037394139,-0.0021746143968992965,3.6068584633634683e-07,5.587904834415129e-05
1778693311069741935,-0.0021808125775575732,8.446673841079297e-07,-1.637084345033e-05
1778693311071009010,-0.002187250443585751,4.944594782266268e-07,5.1932833468499326e-05
1778693311103153640,-0.0021936878034306095,5.018791330336647e-07,-1.5657589248446887e-05
1778693311104090936,-0.0021991709973670105,5.08199217872595e-07,5.21317477111731e-05
1778693311120563093,-0.002205370291523972,5.153443366573224e-07,-2.2624195127488693e-05
1778693311153063120,-0.002212047098206599,-4.3063494421098005e-07,-1.7179111152582614e-05
1778693311169747321,-0.0022182442700727305,8.878110309253108e-07,-1.4005557256904355e-05
1778693311186412886,-0.002224205370339491,5.370535777064319e-07,-1.7277081354460648e-05
1778693311187969703,-0.00223088123514277,3.0632947102513883e-07,5.118707775877939e-05
1778693311220044389,-0.002237556781728839,4.332330658597281e-07,5.2512945196767807e-05
1778693311220963902,-0.0022435168859757347,5.593121196449185e-07,5.2221237578569834e-05
1778693311253101458,-0.0022497157137919143,6.856662023488177e-07,-1.6574023346469907e-05
1778693311254256639,-0.002256152889245157,8.122950323163406e-07,4.6328838351074496e-05
1778693311286434212,-0.002262591536256832,-1.3395885498804425e-07,-2.1816736028044555e-05
1778693311287346120,-0.0022692673341473133,-2.454736984916383e-07,-1.5196388215197925e-05
1778693311303883401,-0.0022752265200106244,5.958605470840043e-07,5.266120227166453e-05
1778693311336545526,-0.002281664064247098,4.840710267305571e-07,5.0315617025864385e-05
1778693311337330733,-0.0022878633711763395,1.335882151546456e-07,-1.7022231673276843e-05
1778693311354058307,-0.002294300040446262,6.178446058105087e-07,5.220008772155146e-05
1778693311386542433,-0.0023004991231413492,6.249895661642507e-07,-2.33817265625873e-05
1778693311403144738,-0.00230693725324622,-3.212647084158746e-07,5.190642907088968e-05
1778693311404459243,-0.0023133735843776635,6.39828682140456e-07,5.493616866611812e-05
1778693311421106704,-0.0023198109171522633,5.280390033560241e-07,4.96968823655865e-05
1778693311437609710,-0.0023262487326144196,5.862174627980819e-08,4.984110752790755e-05
1778693311469832097,-0.0023324477718924736,1.8497598741469238e-07,5.272906262018415e-05
1778693311471140772,-0.002338407319390027,5.494732506933108e-07,-1.742122269703157e-05
1778693311487335069,-0.002344606562980966,4.374090182831249e-07,4.999534967856233e-05
1778693311519788797,-0.0023508056691718166,4.4455399624031006e-07,-2.303723596043051e-05
1778693311536383177,-0.002357481828696541,-1.4379782956030858e-07,5.102410976305615e-05
1778693311537797853,-0.002363680224391186,4.59393182630286e-07,-1.533688285425421e-05
1778693311553830242,-0.00236964016774223,7.046814291794043e-07,5.0239952443507666e-05
1778693311570597792,-0.0023763163379904384,4.739575513428674e-07,4.404700170437035e-05
1778693311587609647,-0.0023822773733931982,-4.7284651702303333e-07,5.121251316041381e-05
1778693311603929363,-0.0023887136447608348,8.458747686870506e-07,4.839032412296309e-05
1778693311620897095,-0.002394675240487432,-2.2013819318425036e-07,4.853954118185836e-05
1778693311637885325,-0.0024003962161137683,5.017120947603981e-07,5.2953110133501175e-05
1778693311669770801,-0.0024065949805916454,8.664847566300228e-07,-2.44038834095936e-05
1778693311686451264,-0.002413748643444251,-1.981542224749598e-07,-1.859588302536125e-05
1778693311703154281,-0.0024197081618227497,7.623895855369091e-07,4.836461523205773e-05
1778693311719795550,-0.0024256695496619675,-1.844142187773499e-07,-2.014766543107635e-05
1778693311736406251,-0.0024321062189318894,2.9984217187851367e-07,-1.654840513327043e-05
1778693311753151388,-0.0024385431936467415,7.84098791379133e-07,4.438771160545769e-05
1778693311754085218,-0.002444742902052763,-2.8163959926297186e-07,5.010137312907062e-05
1778693311770569488,-0.0024514177958576393,7.989380129759945e-07,-2.059238827748436e-05
1778693311787218321,-0.0024573792976011807,-2.670750193090776e-07,4.8186441187796205e-05
1778693311820448259,-0.0024635778036256567,9.769744892267704e-08,-1.672805505022301e-05
1778693311821274414,-0.0024700141980954025,8.203722603132811e-07,-1.8081573902351967e-05
1778693311837027610,-0.0024762136025821935,5.890988351391682e-07,-2.4118817185522174e-05
1778693311869790668,-0.0024821747789595364,-3.577051276060759e-07,5.025299627066201e-05
1778693311886401480,-0.0024890880239759696,8.423565478845418e-07,-2.201466467086724e-05
1778693311887515623,-0.002494810738811926,1.4487065846487753e-08,-1.9862078048091014e-05
1778693311919814426,-0.002501724640184047,3.8008403992075566e-07,-1.645024606964128e-05
1778693311936463270,-0.0025074461689852307,7.443068023839491e-07,-1.8739186756687278e-05
1778693311937470480,-0.0025141226068846265,3.674587183661606e-08,4.956263606762098e-05
