t_ns,x,y,yaw
1778692868109216345,-0.002444742750582747,1.9392620706066516e-07,5.2222100560558194e-05
1778692868109287721,-0.0024511801266048692,-3.707604504561033e-08,-1.2696620620901774e-05
1778692868109325262,-0.0024578554294139303,5.666610666979337e-07,-1.2787576977812912e-05
1778692868109367793,-0.002464053924624199,5.738024734994872e-07,5.3768602506791546e-05
1778692868109460821,-0.002470014941767473,5.806696335630122e-07,-1.9617773809817813e-05
1778692868109500887,-0.0024759754308674277,2.299087329500998e-07,5.281187842483055e-05
1778692868109557635,-0.002481458404369787,7.130630820213192e-07,4.627946322934253e-05
1778692868109613852,-0.002488612054145706,6.048231133278364e-09,4.444331818456053e-05
1778692868109638279,-0.0024948107336968564,-1.0601955103602785e-07,-1.4893827874858212e-05
1778692868109766183,-0.0025012469713531827,8.550704085862044e-07,-2.1780085172058156e-05
1778692868109831768,-0.0025069699478729376,1.4640742597276123e-07,4.335111499323958e-05
1778692868109887985,-0.0025134077704223054,-8.459462218757287e-08,-2.0842909362405318e-05
1778692868109963509,-0.0025203212254987658,2.8099849789423845e-07,5.3363137780911535e-05
1778692868110100009,-0.0025265195980533825,8.841862145059866e-07,-2.3860238665128874e-05
1778692868110187316,-0.0025322423990513285,-1.8210466777394026e-07,5.0695365697739914e-05
1778692868110315851,-0.002539632724889703,5.416656397661818e-07,6.306347114080156e-05
1778692868110553734,-0.002545115909904968,1.0248200854433733e-06,-2.8748407978568704e-05
1778692868110762151,-0.0025517933829502224,-3.9799945541157693e-07,-1.5807868830403147e-05
1778692868110815683,-0.002557752643349236,5.625410876108661e-07,5.2337856417733616e-05
1778692868110974867,-0.002563713394635555,3.3098957991475475e-07,4.2764925809630116e-05
1778692868111234331,-0.0025701513435111654,-3.7684950321293867e-07,-1.5169255111297779e-05
1778692868111394396,-0.002576587376995766,8.226589094889917e-07,5.018349852756287e-05
1778692868114035771,-0.0025825483919463418,-4.93884361333247e-09,4.468826999340959e-05
1778692868120887562,-0.0025894632152544564,-2.3539146443988044e-07,-1.9746274155581975e-05
1778692868122947649,-0.0025951843681962395,1.2882817854643853e-07,4.837158568996337e-05
1778692868122968839,-0.0026018607065462877,1.7310124262831442e-08,-2.161696266428167e-05
1778692868125110591,-0.002608298153072712,-2.1369209564145335e-07,5.455179308100394e-05
1778692868127201287,-0.0026149730563573945,3.9004483362414303e-07,-1.53837528764818e-05
1778692868128862143,-0.0026211719004185833,2.7797712659281465e-07,5.024978007460595e-05
1778692868130289553,-0.0026271328397163745,4.6425704768678886e-08,4.622742952501149e-05
1778692868131659875,-0.0026333319657947697,-6.56418734546868e-08,4.722170472742237e-05
1778692868133430871,-0.0026400074345917612,-1.7716032489617935e-07,5.465951818699622e-05
1778692868134119113,-0.0026462058813212694,5.452366987603947e-07,4.7242595688516925e-05
1778692868134826512,-0.0026521665202489018,-2.8236122608588014e-07,-1.8851085453153518e-05
1778692868134919258,-0.0026593183141263425,5.603436265291885e-07,6.280765225193165e-05
