t_ns,x,y,yaw
1778742731711515222,-0.0013704291721388189,2.6824972227749263e-07,5.760414927691115e-05
1778742731711544027,-0.0013768664507729017,-8.195862368987949e-08,6.423583085040864e-05
1778742731711552162,-0.0013828264589879464,7.593762380062605e-07,5.907647439698065e-05
1778742731715179776,-0.0013892642402308544,-6.766898463747941e-08,-8.226899945915446e-06
1778742731715466392,-0.0013957011751031681,6.550062316323089e-07,-9.881414795353273e-06
1778742731715751605,-0.0014023771737320405,1.8586359859561774e-07,5.7719794233310705e-05
1778742731716789363,-0.001408099396682655,1.9245894119801292e-07,-1.0521083561407945e-05
1778742731717320586,-0.0014147746179025253,4.3857160557243047e-07,5.941215873616406e-05
1778742731717839515,-0.001420974324259751,8.808909325504618e-08,-1.094282155583198e-05
1778742731718439067,-0.0014274113081723882,9.550846640699942e-08,-5.544202644429482e-06
1778742731719112180,-0.0014331324482690715,8.173588775757475e-07,5.815400085358473e-05
1778742731719659824,-0.001440048186408362,-2.4755453193088936e-07,5.5542769982837965e-05
1778742731720248445,-0.0014462463997601878,-2.4041022290453005e-07,6.493597245734864e-05
1778742731720851975,-0.0014533983377011518,7.21507831925299e-07,5.899984102774879e-05
1778742731721406262,-0.0014595980062646354,-1.058119619476373e-07,-9.972218438094824e-06
1778742731721999552,-0.0014660346520387942,3.7844441110478333e-07,-5.181994004367493e-06
1778742731722802683,-0.001471756482710413,6.234580864247058e-07,5.6307230204967374e-05
1778742731723364704,-0.0014784332929675347,-2.0331187845557e-07,5.61763756509905e-05
1778742731723871259,-0.001484154935673043,4.170165603681025e-08,-9.102428390821401e-06
1778742731724431527,-0.0014908300935546114,5.26232899576954e-07,5.832522618407271e-05
1778742731724934305,-0.0014972674697462443,2.9523394001138013e-07,5.641914724969889e-05
1778742731725414741,-0.0015037052453658617,6.423527970433354e-08,5.7501264925032226e-05
1778742731725866361,-0.001510142746185303,7.165504013202793e-08,5.935315861781502e-05
1778742731726729987,-0.001517056264476214,1.988331005751568e-07,6.303135636757385e-05
1778742731727562724,-0.001523254895128498,8.020242888001797e-07,5.6948407832630146e-05
1778742731728511312,-0.001529216349880512,-2.639887786917784e-07,6.123098446550514e-05
1778742731729314022,-0.001535175958667572,5.773457837458347e-07,6.41021979194749e-05
1778742731730168130,-0.0015416128920141868,4.6555580570287516e-07,-9.749589717003031e-06
1778742731730990817,-0.0015487659455026312,2.3538156322112797e-07,7.174777335558887e-05
1778742731731889700,-0.0015556795215085537,7.201876068352241e-07,6.702461894648026e-05
1778742731732806227,-0.001561878600629146,6.081232512009389e-07,-6.41724733310359e-06
1778742731733694830,-0.001567600776588233,6.147185585964485e-07,5.404408248311119e-05
1778742731734496218,-0.0015737999823854294,2.581704463071117e-08,5.9957307473089174e-05
1778742731735440597,-0.0015799984485673666,6.290081096316347e-07,5.4699947407954754e-05
1778742731736288303,-0.0015864364989871607,1.5959102858984697e-07,5.163215811171556e-05
1778742731737076455,-0.0015923967099893915,-7.195777757183041e-08,6.095959910432221e-05
1778742731738125103,-0.001599071972577499,7.702014843461665e-07,5.447961188681363e-05
1778742731739006603,-0.0016050334344785023,-5.7392951169736956e-08,-1.788512133120257e-05
1778742731739881380,-0.001611470696765811,-1.6918268276449753e-07,-7.138770360973839e-06
1778742731740743744,-0.0016174298356375941,6.721515276042598e-07,-1.5604911149574018e-05
1778742731741541715,-0.00162529818334164,2.043830885752002e-07,-2.6879450659576982e-06
1778742731742079439,-0.0016324502678804775,5.702546866889925e-07,6.816834925427607e-05
1778742731743280228,-0.0016379337509150335,8.149936147452909e-07,6.43996026008988e-05
1778742731744157600,-0.0016441334879170127,7.029297520074035e-07,-1.686519880563749e-05
1778742731744982923,-0.0016503327335567475,-1.2439035872750261e-07,-5.60996878315777e-06
1778742731745907324,-0.001656769413550154,7.174939798924425e-07,-9.909509290536995e-06
1778742731746655841,-0.00166249192049873,8.833655411430403e-09,5.843571499439213e-05
1778742731747266975,-0.0016691675375720906,1.3573730305634824e-07,6.394565375831528e-05
1778742731747955347,-0.0016756047906616137,5.007848178102537e-07,-1.3712203035402483e-05
1778742731748648618,-0.001681565383219356,-3.268102690330324e-07,5.9771386187234834e-05
1778742731749298577,-0.001687763668584172,5.147992871164035e-07,5.844656366532388e-05
1778742731760856413,-0.0016942019304658407,4.538236450560028e-08,-1.427806292100036e-05
