t_ns,x,y,yaw
1778752914794292574,-0.0,0.0,-0.0
1778752914819963115,-0.00021366772125475109,-3.376293898327276e-05,-2.4736812262872768e-05
1778752914839708301,0.00011457490472821519,7.69857142586261e-05,-5.318892211642194e-05
1778752914859968299,1.5719379007350653e-05,3.906236258899298e-07,-6.335329856801973e-06
1778752914879436427,-1.859077201515902e-05,0.00014234853733796626,1.164412200634532e-05
1778752914895583054,6.914822006365284e-05,0.00017054683121386915,-4.650389254425482e-05
1778752914913788867,1.2060206245223526e-05,6.53196984785609e-05,-3.4924784892979576e-05
1778752914933375160,2.0854924514424056e-05,4.7473997256020084e-05,2.1828783265923904e-05
1778752914952290004,1.571717621118296e-05,2.9086926588206552e-05,-6.948226036610422e-06
1778752914969172093,-0.00021613961143884808,1.8199538317276165e-05,-9.657366012559469e-05
1778752914987234372,-0.00017400986689608544,-9.931898603099398e-06,-4.147889644895004e-05
1778752915005506280,-0.00013871364353690296,2.957155265903566e-05,-3.1431077359724845e-05
1778752915026749332,-0.0001292551023652777,6.159069016575813e-05,-5.595857372770343e-05
1778752915043326610,-5.0948146963492036e-05,0.00012273537868168205,-4.448615664253787e-05
1778752915064964113,-2.4909391868277453e-05,2.4313114408869296e-05,-1.4264875433932661e-05
1778752915083640462,4.3820527935167775e-05,4.967856511939317e-05,-3.1755404757007984e-05
1778752915102542141,-4.076058394275606e-05,0.0001393540296703577,-7.309218033043298e-05
1778752915121174707,-7.728974742349237e-05,-5.8414399973116815e-05,7.98514665199308e-05
1778752915140008776,8.728828834136948e-05,-7.552373426733539e-05,4.109602680210583e-05
1778752915158011942,0.00021716515766456723,-6.523940828628838e-05,7.630130152507954e-05
1778752915174754155,0.00012677762424573302,-7.032700523268431e-05,3.893892848596649e-06
1778752915193710478,0.00012621888890862465,-0.0001414229191141203,5.312010203512706e-05
1778752915212010379,0.00010131707676919177,-0.00010735726391430944,6.925848479516342e-06
1778752915228810983,-5.2050967497052625e-05,9.62603444349952e-05,-0.00012921587019955886
1778752915247151292,0.0002043244894593954,5.8205649111187086e-05,-0.00010362524425259624
1778752915264583720,-7.920533971628174e-05,0.00013068063708487898,-2.3050887598490212e-05
1778752915281607048,-9.929788211593404e-05,0.000147851969813928,-8.127526448478724e-05
1778752915300319857,-6.328955350909382e-05,0.00043844300671480596,-0.000199667554990405
1778752915319055940,-0.00017298382590524852,0.0002849767042789608,-0.0001635855614752297
1778752915336119525,-0.00033674307633191347,0.0003267716383561492,-0.00010904763855013845
1778752915352605539,-7.960809307405725e-05,0.00022570398868992925,-0.00019394478156312218
1778752915371879587,0.0003571918641682714,4.5471690100384876e-05,-5.084568409876288e-05
1778752915392074481,0.00028316458337940276,4.60590235888958e-05,-9.859133107993866e-05
1778752915408128532,5.8062047173734754e-05,8.971262286650017e-05,-8.648593484194113e-05
1778752915428359805,-2.0359033442218788e-05,0.0001506116968812421,-5.4527991871382365e-05
